0.868,0.714,0.655,0.406
0.359,0.343,0.449,0.055
0.465,0.752,0.057,0.020
0.980,0.409,0.314,0.126
0.001,0.266,0.197,0.000
0.556,0.049,0.575,0.016
0.583,0.864,0.003,0.001
0.550,0.607,0.736,0.246
0.389,0.494,0.956,0.184
0.463,0.481,0.888,0.197
0.327,0.812,0.554,0.147
0.024,0.101,0.512,0.001
0.311,0.106,0.075,0.002
0.762,0.706,0.177,0.095
0.995,0.583,0.115,0.067
0.390,0.691,0.622,0.168
0.270,0.085,0.191,0.004
0.799,0.167,0.116,0.015
0.282,0.457,0.991,0.128
0.009,0.642,0.796,0.005
0.537,0.506,0.417,0.113
0.052,0.415,0.176,0.004
0.740,0.369,0.834,0.228
0.756,0.631,0.168,0.080
0.613,0.807,0.683,0.338
0.748,0.997,0.048,0.035
0.152,0.015,0.386,0.001
0.981,0.086,0.794,0.067
0.716,0.723,0.926,0.480
0.604,0.071,0.401,0.017
0.146,0.165,0.221,0.005
0.517,0.734,0.121,0.046
0.875,0.601,0.077,0.041
0.145,0.857,0.341,0.042
0.920,0.164,0.727,0.110
0.440,0.721,0.014,0.004
0.730,0.324,0.331,0.078
0.592,0.508,0.396,0.119
0.392,0.085,0.024,0.001
0.812,0.139,0.412,0.047
0.631,0.553,0.654,0.228
0.768,0.499,0.378,0.145
0.645,0.490,0.060,0.019
0.120,0.301,0.236,0.009
0.130,0.516,0.009,0.001
0.996,0.133,0.969,0.128
0.992,0.293,0.579,0.168
0.632,0.616,0.610,0.237
0.459,0.047,0.261,0.006
0.468,0.240,0.370,0.041
0.509,0.668,0.204,0.069
0.386,0.402,0.021,0.003
0.087,0.116,0.230,0.002
0.035,0.689,0.855,0.020
0.396,0.491,0.335,0.065
0.037,0.480,0.489,0.009
0.953,0.544,0.869,0.451
0.908,0.783,0.586,0.417
0.980,0.272,0.092,0.024
0.269,0.900,0.348,0.084
0.465,0.141,0.026,0.002
0.223,0.143,0.511,0.016
0.727,0.046,0.011,0.000
0.002,0.633,0.734,0.001
0.861,0.981,0.762,0.644
0.941,0.173,0.713,0.116
0.106,0.208,0.732,0.016
0.111,0.580,0.374,0.024
0.023,0.021,0.693,0.000
0.059,0.696,0.035,0.001
0.629,0.733,0.369,0.170
0.870,0.737,0.763,0.489
0.344,0.803,0.337,0.093
0.598,0.864,0.333,0.172
0.937,0.775,0.803,0.584
0.846,0.866,0.327,0.239
0.734,0.439,0.906,0.292
0.329,0.920,0.205,0.062
0.253,0.106,0.616,0.016
0.454,0.503,0.673,0.154
0.363,0.612,0.547,0.121
