0.685,11.051,7.567
0.750,3.749,2.810
0.680,6.121,4.162
0.465,3.863,1.795
0.259,10.073,2.604
0.524,7.223,3.783
0.738,6.870,5.069
0.543,3.285,1.784
0.387,7.014,2.715
0.451,13.415,6.048
0.502,2.980,1.496
0.580,5.667,3.288
0.873,1.421,1.241
0.595,10.901,6.483
0.445,5.746,2.558
0.490,10.987,5.381
0.440,19.658,8.658
0.498,3.399,1.693
0.343,2.623,0.900
0.504,5.266,2.654
0.494,20.161,9.962
0.428,3.231,1.384
0.471,7.073,3.329
0.424,0.546,0.232
0.619,4.604,2.851
0.514,6.802,3.496
0.346,1.111,0.385
0.487,0.815,0.397
0.468,9.663,4.522
0.315,3.728,1.174
0.612,2.052,1.256
0.425,0.859,0.365
0.369,13.025,4.806
0.498,0.561,0.279
0.512,2.749,1.409
0.668,11.799,7.888
0.509,6.793,3.459
0.453,2.047,0.928
0.428,5.318,2.276
0.526,4.307,2.268
0.497,5.532,2.751
0.707,2.756,1.949
0.536,4.802,2.574
0.700,4.530,3.170
0.511,7.630,3.899
0.543,7.763,4.218
0.456,11.380,5.191
0.390,1.166,0.454
0.425,3.120,1.325
0.483,12.537,6.056
0.341,6.264,2.135
0.433,6.076,2.631
0.746,0.233,0.174
0.397,10.164,4.037
0.649,0.601,0.391
0.537,2.013,1.080
0.374,7.362,2.751
0.565,1.068,0.604
0.567,2.215,1.255
0.617,2.362,1.458
0.277,14.910,4.125
0.272,0.966,0.263
0.514,12.078,6.207
0.530,3.085,1.636
0.537,2.713,1.457
0.266,2.684,0.714
0.696,1.941,1.351
0.162,6.956,1.127
0.427,2.881,1.231
0.539,2.284,1.230
0.595,5.708,3.396
0.492,3.570,1.756
0.435,7.434,3.231
0.810,2.462,1.994
0.367,3.048,1.119
0.324,3.615,1.172
0.439,16.101,7.071
0.505,1.819,0.919
0.410,9.696,3.976
0.413,7.843,3.240
0.523,7.115,3.719
0.549,5.144,2.826
0.548,6.728,3.690
0.460,5.358,2.462
0.465,0.203,0.095
0.563,3.809,2.146
0.425,5.443,2.315
0.339,7.893,2.675
0.521,4.600,2.396
0.633,5.923,3.749
0.365,2.447,0.894
0.411,0.924,0.380
0.661,10.780,7.127
0.559,3.578,2.001
0.601,1.255,0.754
0.500,7.279,3.638
0.549,2.472,1.358
0.332,4.211,1.397
0.461,2.313,1.066
0.401,5.923,2.378
0.404,0.620,0.251
0.516,7.383,3.811
0.428,4.279,1.831
0.164,11.046,1.816
0.449,8.881,3.989
0.671,3.309,2.219
0.389,2.040,0.793
0.507,12.906,6.546
0.383,3.383,1.294
0.593,18.082,10.724
0.321,5.104,1.639
0.337,1.541,0.519
0.354,3.162,1.121
0.429,6.499,2.790
0.602,3.935,2.370
0.521,4.499,2.345
0.217,1.144,0.248
0.671,11.001,7.383
0.619,3.415,2.115
0.698,9.347,6.528
0.500,5.459,2.729
0.459,5.205,2.389
0.737,6.401,4.720
0.621,3.258,2.024
0.531,8.283,4.394
0.472,11.375,5.372
0.465,10.740,4.990
0.595,1.125,0.669
0.455,0.515,0.234
0.645,8.678,5.599
0.317,10.916,3.464
0.556,1.948,1.083
0.500,7.156,3.580
0.777,4.747,3.686
0.388,5.539,2.150
0.683,13.992,9.550
0.575,2.463,1.417
0.516,3.012,1.553
0.542,1.870,1.014
0.408,7.177,2.928
0.676,8.380,5.667
0.489,3.005,1.471
0.309,15.223,4.697
0.220,1.361,0.300
0.533,1.758,0.936
0.766,6.859,5.256
0.395,6.432,2.538
0.416,3.946,1.643
0.734,5.921,4.345
0.397,7.974,3.169
0.552,16.238,8.967
0.685,3.030,2.076
0.173,5.574,0.966
0.464,4.948,2.298
0.374,7.709,2.886
0.624,0.715,0.446
0.456,2.505,1.142
0.472,6.349,3.000
0.726,2.105,1.527
0.572,2.395,1.369
0.544,10.647,5.794
0.513,3.679,1.888
0.677,11.680,7.905
0.509,6.087,3.100
0.557,9.285,5.171
0.493,7.762,3.827
0.528,5.629,2.975
0.655,5.043,3.301
0.409,10.209,4.177
0.297,4.427,1.317
0.417,3.300,1.376
0.345,4.631,1.596
0.438,0.383,0.168
0.678,5.077,3.444
0.678,7.656,5.191
0.516,10.916,5.632
0.435,13.207,5.751
0.514,5.599,2.880
0.668,2.924,1.953
0.333,10.674,3.556
0.428,1.478,0.632
0.603,1.133,0.683
0.467,3.073,1.435
0.318,4.274,1.357
0.706,10.231,7.220
0.606,1.797,1.089
0.677,2.014,1.363
0.565,17.326,9.797
0.480,9.298,4.467
0.490,4.942,2.424
0.363,4.823,1.753
0.599,5.028,3.013
0.720,7.313,5.265
0.218,7.735,1.685
0.666,6.062,4.034
0.208,5.390,1.121
0.733,5.479,4.014
0.377,8.171,3.081
0.464,6.143,2.849
0.466,21.876,10.204
0.463,7.316,3.388
0.591,7.655,4.525
0.309,11.339,3.506
0.407,4.632,1.886
0.446,0.848,0.378
0.379,0.618,0.235
0.566,2.832,1.603
0.520,8.518,4.430
0.727,7.425,5.400
0.467,1.558,0.729
0.363,9.372,3.400
0.585,3.646,2.133
0.703,4.527,3.182
0.634,10.201,6.464
0.529,2.224,1.177
0.423,15.855,6.704
0.489,8.657,4.232
0.614,1.325,0.814
0.641,5.141,3.298
0.661,1.579,1.044
0.525,2.733,1.436
0.641,4.442,2.846
0.541,2.594,1.404
0.409,2.273,0.929
0.438,3.069,1.345
0.473,7.205,3.405
0.456,3.164,1.443
0.230,6.487,1.495
0.482,4.293,2.068
0.456,7.882,3.595
0.469,3.335,1.565
0.633,11.821,7.480
0.545,4.623,2.518
0.646,4.008,2.591
0.461,8.067,3.722
0.628,1.576,0.990
0.690,8.260,5.700
0.621,6.457,4.007
0.766,6.229,4.772
0.597,1.859,1.109
0.556,7.651,4.250
0.418,5.507,2.304
0.469,3.013,1.413
0.308,9.707,2.993
0.735,17.158,12.605
0.538,0.233,0.125
0.529,20.581,10.886
0.644,7.141,4.602
0.587,5.737,3.369
0.567,7.180,4.072
0.649,1.737,1.128
0.741,2.440,1.809
0.391,4.513,1.762
0.613,2.614,1.602
0.634,0.938,0.595
0.220,2.803,0.616
0.493,5.427,2.673
0.531,2.116,1.124
0.539,4.894,2.636
0.622,6.359,3.958
0.318,0.305,0.097
0.477,10.478,4.993
0.584,11.744,6.859
0.581,4.780,2.779
0.586,4.213,2.469
0.761,5.845,4.448
0.473,2.620,1.240
0.517,0.619,0.320
0.575,10.172,5.851
0.358,7.330,2.625
0.662,4.970,3.291
0.562,3.818,2.146
0.220,2.907,0.640
0.572,1.769,1.012
0.360,3.734,1.343
0.492,5.800,2.851
0.498,7.084,3.530
0.413,4.998,2.066
0.499,6.563,3.277
0.582,3.251,1.893
0.440,2.016,0.887
0.293,4.450,1.302
0.364,1.575,0.574
0.449,1.339,0.601
0.391,15.471,6.053
0.526,10.235,5.379
0.551,2.968,1.636
0.381,8.698,3.310
0.564,12.634,7.121
0.645,2.298,1.483
0.593,5.451,3.232
0.572,13.074,7.479
0.489,10.087,4.931
0.423,3.636,1.537
0.660,9.965,6.578
