0.722,0.685,0.494
0.490,0.750,0.367
0.587,0.680,0.399
0.604,0.465,0.281
0.445,0.259,0.115
0.443,0.524,0.232
0.394,0.738,0.291
0.518,0.543,0.281
0.665,0.387,0.258
0.643,0.451,0.290
0.513,0.502,0.258
0.592,0.580,0.343
0.531,0.873,0.464
0.272,0.595,0.162
0.487,0.445,0.217
0.618,0.490,0.303
0.447,0.440,0.197
0.338,0.498,0.169
0.497,0.343,0.170
0.422,0.504,0.213
0.739,0.494,0.365
0.265,0.428,0.114
0.401,0.471,0.189
0.699,0.424,0.296
0.320,0.619,0.198
0.492,0.514,0.253
0.552,0.346,0.191
0.320,0.487,0.156
0.538,0.468,0.252
0.435,0.315,0.137
0.446,0.612,0.273
0.525,0.425,0.223
0.631,0.369,0.233
0.749,0.498,0.373
0.416,0.512,0.213
0.771,0.668,0.515
0.531,0.509,0.270
0.673,0.453,0.305
0.886,0.428,0.379
0.651,0.526,0.343
0.760,0.497,0.378
0.547,0.707,0.387
0.255,0.536,0.137
0.566,0.700,0.396
0.450,0.511,0.230
0.473,0.543,0.257
0.461,0.456,0.210
0.419,0.390,0.163
0.487,0.425,0.207
0.560,0.483,0.270
0.447,0.341,0.152
0.737,0.433,0.319
0.302,0.746,0.225
0.404,0.397,0.160
0.404,0.649,0.262
0.548,0.537,0.294
0.554,0.374,0.207
0.590,0.565,0.333
0.280,0.567,0.159
0.682,0.617,0.421
0.528,0.277,0.146
0.564,0.272,0.153
0.848,0.514,0.436
0.469,0.530,0.249
0.357,0.537,0.192
0.686,0.266,0.182
0.696,0.696,0.484
0.460,0.162,0.075
0.487,0.427,0.208
0.651,0.539,0.351
0.382,0.595,0.228
0.692,0.492,0.341
0.353,0.435,0.153
0.287,0.810,0.232
0.582,0.367,0.214
0.417,0.324,0.135
0.310,0.439,0.136
0.458,0.505,0.231
0.448,0.410,0.184
0.721,0.413,0.298
0.429,0.523,0.224
0.493,0.549,0.271
0.592,0.548,0.325
0.200,0.460,0.092
0.608,0.465,0.283
0.469,0.563,0.264
0.663,0.425,0.282
0.593,0.339,0.201
0.426,0.521,0.222
0.475,0.633,0.300
0.625,0.365,0.228
0.607,0.411,0.249
0.487,0.661,0.322
0.409,0.559,0.229
0.388,0.601,0.233
0.375,0.500,0.187
0.615,0.549,0.338
0.578,0.332,0.192
0.432,0.461,0.199
0.373,0.401,0.150
0.515,0.404,0.208
0.502,0.516,0.259
0.399,0.428,0.171
0.544,0.164,0.089
0.561,0.449,0.252
0.613,0.671,0.411
0.216,0.389,0.084
0.482,0.507,0.244
0.489,0.383,0.187
0.415,0.593,0.246
0.426,0.321,0.137
0.303,0.337,0.102
0.695,0.354,0.246
0.646,0.429,0.277
0.373,0.602,0.225
0.605,0.521,0.315
0.480,0.217,0.104
0.306,0.671,0.206
0.462,0.619,0.286
0.352,0.698,0.246
0.350,0.500,0.175
0.225,0.459,0.103
0.412,0.737,0.304
0.400,0.621,0.249
0.463,0.531,0.245
0.468,0.472,0.221
0.614,0.465,0.285
0.687,0.595,0.408
0.558,0.455,0.254
0.346,0.645,0.223
0.525,0.317,0.167
0.327,0.556,0.182
0.569,0.500,0.284
0.517,0.777,0.401
0.513,0.388,0.199
0.428,0.683,0.292
0.417,0.575,0.240
0.647,0.516,0.333
0.456,0.542,0.247
0.653,0.408,0.267
0.638,0.676,0.432
0.549,0.489,0.269
0.588,0.309,0.182
0.321,0.220,0.071
