8.187,5.791,13.978,0.678
2.055,9.531,11.586,0.763
4.030,4.266,8.296,0.120
3.342,3.812,7.154,0.572
8.312,7.930,16.242,0.612
3.575,8.343,11.918,0.614
6.517,6.220,12.736,0.277
3.290,5.680,8.969,0.592
7.831,3.492,11.323,0.029
7.914,2.670,10.585,0.024
4.678,1.580,6.258,0.547
2.102,6.320,8.422,0.639
2.857,8.303,11.161,0.117
8.225,2.074,10.299,0.652
3.464,0.199,3.663,0.114
1.265,3.443,4.708,0.059
2.636,7.303,9.939,0.249
2.846,3.675,6.521,0.841
1.192,5.036,6.228,0.649
3.737,1.774,5.511,0.213
7.850,0.251,8.101,0.281
6.709,7.902,14.611,0.739
9.325,6.011,15.336,0.566
1.193,5.518,6.711,0.671
5.935,0.809,6.744,0.615
2.651,9.240,11.891,0.591
5.379,6.513,11.892,0.206
2.631,3.091,5.722,0.239
1.907,2.689,4.596,0.021
4.586,9.809,14.395,0.739
3.671,9.120,12.791,0.795
3.449,8.124,11.573,0.648
0.195,3.350,3.546,0.476
3.797,5.992,9.789,0.538
8.866,7.860,16.726,0.355
8.826,4.561,13.387,0.179
6.241,2.445,8.686,0.688
4.702,6.400,11.102,0.615
7.499,9.415,16.913,0.597
1.362,9.456,10.818,0.246
6.764,2.108,8.872,0.050
2.354,0.173,2.527,0.107
7.887,2.665,10.552,0.380
4.016,7.535,11.551,0.720
8.171,2.905,11.077,0.498
8.046,1.820,9.867,0.319
5.333,9.651,14.984,0.253
9.507,9.682,19.189,0.821
1.759,3.406,5.166,0.946
6.317,5.244,11.561,0.017
2.947,3.442,6.389,0.570
0.049,0.653,0.702,0.100
6.133,5.946,12.079,0.986
7.857,8.383,16.240,0.996
1.820,2.977,4.797,0.601
3.978,3.081,7.059,0.198
8.746,2.865,11.611,0.971
2.093,8.371,10.464,0.233
6.850,9.181,16.031,0.255
0.168,4.532,4.700,0.129
2.454,1.574,4.028,0.387
5.712,3.788,9.500,0.846
0.900,4.979,5.879,0.691
5.783,0.930,6.713,0.589
6.320,5.010,11.331,0.709
8.381,5.776,14.157,0.263
3.412,7.851,11.263,0.256
0.116,0.516,0.632,0.208
7.438,2.405,9.843,0.156
1.525,3.058,4.583,0.342
6.301,1.067,7.368,0.615
8.356,5.489,13.845,0.706
2.066,9.993,12.059,0.052
3.227,6.286,9.513,0.876
2.987,1.046,4.033,0.662
8.618,3.644,12.262,0.283
6.965,1.075,8.040,0.661
1.529,4.676,6.205,0.561
2.333,6.501,8.834,0.292
0.979,5.108,6.086,0.311
4.187,4.957,9.144,0.984
1.033,6.508,7.541,0.505
0.006,1.220,1.226,0.776
8.149,9.044,17.192,0.227
4.767,4.371,9.137,0.565
3.194,0.456,3.650,0.269
6.252,6.304,12.556,0.737
8.185,8.729,16.913,0.070
4.480,1.315,5.795,0.326
6.171,8.843,15.014,0.613
3.216,8.011,11.227,0.061
8.357,4.081,12.438,0.510
9.315,2.391,11.706,0.768
8.665,7.784,16.450,0.217
4.665,2.609,7.274,0.790
0.840,2.717,3.558,0.183
4.672,7.447,12.119,0.630
6.959,8.495,15.454,0.107
3.610,9.333,12.943,0.346
6.588,2.624,9.212,0.614
2.506,9.261,11.767,0.002
2.105,5.920,8.024,0.625
4.838,8.866,13.704,0.521
2.552,5.470,8.022,0.587
6.471,2.149,8.620,0.675
6.599,8.154,14.754,0.827
8.587,4.231,12.817,0.262
8.878,7.135,16.013,0.501
9.839,2.952,12.791,0.799
2.609,3.132,5.741,0.702
4.359,3.977,8.336,0.339
8.108,1.365,9.473,0.091
5.596,1.431,7.027,0.564
7.620,5.816,13.436,0.751
5.572,6.344,11.916,0.210
5.014,9.710,14.724,0.731
8.360,1.755,10.115,0.303
7.171,3.947,11.119,0.065
0.931,4.931,5.861,0.624
3.368,4.386,7.755,0.837
4.012,3.185,7.197,0.633
7.587,2.851,10.437,0.090
1.047,4.715,5.762,0.753
1.299,4.901,6.200,0.823
0.903,3.278,4.182,0.254
7.559,4.749,12.308,0.003
0.907,6.412,7.319,0.174
1.702,9.548,11.249,0.488
2.169,0.481,2.650,0.852
6.366,3.430,9.796,0.328
9.538,5.318,14.856,0.362
0.175,8.402,8.578,0.387
3.052,6.638,9.690,0.219
2.610,8.468,11.078,0.016
9.540,7.518,17.057,0.505
8.088,6.817,14.905,0.478
8.549,5.305,13.854,0.521
9.229,0.832,10.060,0.883
6.679,1.793,8.472,0.028
9.783,5.042,14.825,0.907
7.509,6.543,14.052,0.849
5.309,4.903,10.212,0.843
4.363,1.940,6.302,0.390
7.158,5.951,13.109,0.457
3.300,2.063,5.363,0.029
5.436,5.444,10.880,0.975
6.296,3.407,9.703,0.105
6.031,9.700,15.730,0.651
9.808,8.828,18.636,0.283
1.359,2.652,4.011,0.502
2.783,5.716,8.499,0.440
8.232,2.821,11.052,0.943
3.950,7.372,11.322,0.487
7.467,1.699,9.166,0.500
8.753,7.981,16.734,0.547
6.569,6.761,13.330,0.140
5.211,9.888,15.099,0.045
7.783,4.367,12.151,0.950
6.911,3.491,10.402,0.713
1.929,5.127,7.055,0.014
6.539,0.494,7.033,0.499
8.829,7.124,15.953,0.900
2.584,6.838,9.422,0.353
0.628,8.895,9.522,0.989
5.650,3.548,9.197,0.425
4.438,4.437,8.875,0.119
9.551,9.759,19.310,0.264
8.273,3.328,11.601,0.152
0.922,5.455,6.377,0.285
3.710,8.455,12.165,0.934
2.116,5.393,7.509,0.519
9.780,1.642,11.422,0.860
8.065,7.701,15.766,0.976
9.676,5.973,15.649,0.346
7.751,0.716,8.467,0.477
0.063,1.514,1.577,0.447
6.242,9.955,16.197,0.154
5.513,1.394,6.907,0.645
7.956,3.977,11.934,0.442
5.028,5.989,11.017,0.529
0.685,5.452,6.137,0.330
6.625,7.040,13.665,0.639
2.949,4.948,7.897,0.835
3.301,6.782,10.083,0.657
9.160,6.896,16.056,0.390
4.114,1.176,5.290,0.568
7.704,2.968,10.672,0.776
8.714,2.517,11.231,0.533
7.276,9.768,17.044,0.648
8.202,1.729,9.930,0.865
3.497,9.138,12.635,0.278
6.102,9.368,15.470,0.940
3.050,6.771,9.821,0.086
4.852,3.277,8.129,0.224
6.876,3.196,10.072,0.939
9.956,9.256,19.212,0.035
9.756,8.434,18.190,0.727
1.968,9.784,11.752,0.117
0.592,9.215,9.807,0.732
9.975,4.213,14.188,0.188
6.953,3.503,10.456,0.103
3.622,6.804,10.426,0.776
3.034,0.390,3.424,0.315
3.933,2.200,6.133,0.852
6.373,8.558,14.932,0.414
2.979,0.979,3.958,0.829
7.748,0.716,8.464,0.815
7.343,3.634,10.977,0.357
1.773,8.031,9.805,0.210
8.008,6.857,14.865,0.057
8.695,3.331,12.026,0.406
6.528,2.527,9.054,0.295
2.756,7.252,10.007,0.995
6.942,2.506,9.448,0.077
0.731,1.875,2.606,0.455
6.132,3.257,9.389,0.114
9.981,2.297,12.278,0.788
0.822,0.073,0.894,0.447
2.814,7.116,9.930,0.204
5.277,5.033,10.309,0.536
1.637,9.922,11.559,0.619
5.343,5.662,11.005,0.545
1.838,1.740,3.578,0.335
7.031,6.327,13.358,0.198
4.087,9.349,13.436,0.379
8.924,4.725,13.648,0.999
5.648,6.370,12.019,0.666
5.039,4.153,9.193,0.805
9.190,4.985,14.174,0.602
8.759,7.669,16.428,0.227
3.434,3.978,7.412,0.771
1.884,3.148,5.032,0.909
8.831,3.419,12.250,0.882
8.397,6.048,14.445,0.275
3.541,9.108,12.649,0.488
9.153,1.857,11.010,0.094
5.711,5.728,11.439,0.512
1.813,1.604,3.417,0.953
7.232,0.840,8.072,0.491
0.730,7.555,8.285,0.737
0.931,4.587,5.518,0.364
4.152,5.288,9.440,0.359
4.611,2.557,7.168,0.171
9.762,5.811,15.572,0.784
7.829,4.556,12.384,0.902
2.226,6.774,9.000,0.111
4.813,5.971,10.784,0.844
9.037,1.234,10.271,0.435
1.426,1.385,2.812,0.430
2.787,2.385,5.171,0.943
5.988,1.194,7.182,0.992
0.144,6.655,6.799,0.364
1.913,8.683,10.596,0.574
8.711,8.369,17.079,0.391
7.585,7.369,14.954,0.632
3.796,0.187,3.982,0.291
5.617,1.976,7.592,0.670
7.367,5.079,12.446,0.211
6.336,5.357,11.693,0.693
8.217,0.899,9.116,0.695
6.778,9.172,15.950,0.284
2.995,2.145,5.139,0.062
6.296,6.310,12.605,0.542
0.756,2.787,3.543,0.298
6.056,2.457,8.513,0.392
1.756,8.028,9.784,0.573
9.566,7.695,17.261,0.732
4.923,7.134,12.057,0.871
3.015,6.413,9.427,0.227
9.382,7.246,16.628,0.277
5.235,0.290,5.525,0.712
6.325,3.841,10.166,0.173
5.324,1.871,7.195,0.493
1.889,8.304,10.193,0.698
4.900,2.280,7.180,0.528
0.470,3.266,3.736,0.803
6.781,9.607,16.389,0.908
0.992,0.488,1.480,0.622
8.755,3.430,12.185,0.757
7.279,2.951,10.230,0.701
7.351,8.309,15.661,0.206
9.720,6.252,15.972,0.071
5.966,2.861,8.827,0.513
6.108,6.870,12.978,0.071
8.996,5.526,14.521,0.442
4.880,7.944,12.823,0.145
1.900,2.628,4.529,0.993
3.817,3.345,7.162,0.604
3.822,8.409,12.231,0.327
4.402,6.809,11.210,0.558
3.291,0.599,3.890,0.246
7.926,0.429,8.355,0.910
6.185,5.977,12.162,0.763
6.676,0.362,7.038,0.779
1.943,1.167,3.111,0.836
1.847,1.438,3.285,0.613
0.975,4.036,5.010,0.552
6.849,1.107,7.956,0.292
4.630,6.738,11.367,0.487
9.862,0.226,10.088,0.227
8.510,3.077,11.587,0.572
0.225,5.355,5.580,0.863
9.463,1.174,10.636,0.484
6.628,7.817,14.445,0.836
3.889,6.653,10.542,0.348
5.948,1.739,7.687,0.117
8.073,0.057,8.130,0.340
3.668,8.860,12.529,0.968
8.666,9.651,18.317,0.837
5.749,6.863,12.612,0.745
0.329,3.493,3.822,0.041
6.351,8.069,14.420,0.930
1.440,0.573,2.013,0.414
2.579,6.548,9.127,0.721
8.741,9.213,17.954,0.383
1.019,3.108,4.127,0.629
5.470,8.187,13.657,0.674
7.139,7.553,14.692,0.947
3.417,5.405,8.822,0.774
9.404,5.598,15.002,0.852
6.470,3.651,10.121,0.678
9.451,3.955,13.406,0.410
4.660,4.186,8.846,0.774
2.792,6.073,8.865,0.514
8.487,1.072,9.559,0.834
8.165,9.680,17.845,0.141
3.621,8.337,11.958,0.987
9.605,0.288,9.893,0.259
1.594,3.456,5.050,0.574
6.380,1.355,7.735,0.239
4.681,0.257,4.937,0.711
2.520,3.542,6.062,0.582
6.435,3.639,10.074,0.625
4.498,6.920,11.418,0.891
5.870,8.987,14.857,0.855
4.905,6.656,11.561,0.070
4.712,7.924,12.636,0.706
7.882,7.846,15.729,0.037
1.143,2.561,3.704,0.217
0.449,0.943,1.391,0.937
5.319,8.492,13.811,0.141
9.255,1.253,10.507,0.135
5.636,4.270,9.906,0.088
3.456,8.269,11.725,0.686
1.468,3.580,5.047,0.602
6.313,1.754,8.067,0.587
7.116,6.489,13.605,0.191
2.384,1.486,3.869,0.097
7.107,2.081,9.188,0.297
1.040,8.379,9.419,0.230
1.300,8.364,9.664,0.910
6.950,7.343,14.293,0.897
0.521,2.854,3.374,0.736
4.419,9.461,13.881,0.087
4.008,3.757,7.766,0.532
8.232,2.102,10.334,0.603
3.952,8.972,12.923,0.737
3.772,0.351,4.123,0.577
1.184,1.375,2.559,0.027
3.435,0.572,4.006,0.382
2.980,0.620,3.600,0.999
9.300,6.959,16.259,0.517
2.758,5.589,8.347,0.696
8.189,1.245,9.434,0.292
5.726,2.597,8.323,0.709
0.339,3.879,4.218,0.105
7.804,3.603,11.407,0.812
2.899,8.557,11.457,0.738
3.048,1.408,4.456,0.458
7.330,1.718,9.048,0.729
7.972,0.175,8.147,0.411
8.571,1.504,10.076,0.014
7.521,8.565,16.087,0.243
4.859,7.297,12.156,0.572
3.113,8.949,12.062,0.481
4.502,1.944,6.446,0.763
3.686,0.365,4.051,0.266
5.938,4.778,10.716,0.676
4.085,7.795,11.881,0.202
0.641,6.287,6.928,0.434
8.758,7.803,16.562,0.834
6.463,1.114,7.576,0.597
6.506,5.342,11.848,0.554
2.876,3.471,6.347,0.096
6.211,7.468,13.679,0.144
6.200,3.357,9.558,0.721
1.179,3.376,4.555,0.294
1.794,2.562,4.356,0.231
9.649,4.957,14.607,0.077
2.670,1.040,3.710,0.450
6.030,0.637,6.667,0.045
7.900,3.046,10.946,0.002
9.883,9.107,18.990,0.210
6.714,7.022,13.737,0.677
2.792,1.466,4.258,0.580
8.232,0.479,8.710,0.059
4.463,0.772,5.234,0.700
6.686,4.707,11.393,0.120
0.565,6.444,7.009,0.980
2.146,5.668,7.814,0.277
1.558,9.656,11.213,0.407
3.201,7.924,11.125,0.408
7.489,0.715,8.204,0.430
5.352,4.283,9.635,0.734
9.825,4.729,14.554,0.277
4.488,2.775,7.263,0.964
9.149,5.802,14.950,0.939
2.167,7.739,9.906,0.694
7.051,0.003,7.054,0.899
0.423,2.319,2.742,0.893
5.522,5.076,10.597,0.600
9.176,6.184,15.360,0.789
4.179,7.432,11.610,0.947
0.192,8.014,8.206,0.035
9.518,6.223,15.742,0.515
8.450,4.289,12.739,0.501
6.280,7.858,14.138,0.075
3.204,1.880,5.084,0.648
9.721,4.963,14.684,0.558
6.009,2.551,8.560,0.233
4.870,6.567,11.438,0.788
1.948,3.291,5.239,0.017
0.564,1.848,2.412,0.944
8.729,4.924,13.653,0.571
7.152,6.499,13.651,0.842
0.815,5.525,6.340,0.361
6.516,3.721,10.236,0.559
3.631,5.838,9.470,0.977
9.144,6.428,15.572,0.327
6.095,6.537,12.632,0.973
1.125,5.393,6.518,0.499
5.825,4.799,10.624,0.550
7.388,4.979,12.366,0.760
4.314,6.771,11.085,0.772
4.893,0.476,5.369,0.446
2.723,8.699,11.421,0.033
7.043,6.882,13.926,0.784
2.439,3.371,5.810,0.364
