1.604,9.469,11.074
2.211,6.749,8.96
1.975,1.102,3.077
5.076,6.85,11.925
1.466,7.75,9.216
6.587,8.983,15.57
2.697,0.77,3.467
7.356,6.059,13.415
5.424,2.064,7.488
1.955,2.994,4.949
0.988,0.182,1.17
0.822,6.603,7.426
3.871,5.878,9.749
5.237,2.527,7.764
6.81,5.953,12.762
7.387,3.188,10.575
8.113,7.608,15.721
9.562,4.915,14.477
0.428,6.322,6.75
4.045,0.907,4.952
7.194,0.37,7.564
7.343,9.265,16.607
8.875,8.199,17.074
4.084,9.369,13.453
7.806,4.54,12.345
1.949,2.819,4.768
8.417,3.694,12.111
4.597,5.602,10.199
4.003,5.489,9.492
3.275,0.517,3.792
7.534,4.805,12.339
5.802,3.55,9.352
3.645,4.204,7.849
3.199,1.172,4.371
6.541,2.071,8.612
1.759,9.153,10.913
1.029,8.957,9.986
1.758,0.647,2.405
7.274,6.743,14.017
1.53,3.705,5.235
7.874,8.229,16.103
8.908,4.276,13.183
1.223,3.476,4.698
6.378,4.589,10.967
2.721,2.105,4.825
2.138,5.283,7.422
9.646,2.717,12.363
7.668,2.685,10.353
1.698,0.826,2.524
7.443,9.598,17.041
7.246,5.367,12.613
1.703,8.764,10.467
9.008,6.292,15.3
7.566,5.93,13.496
0.776,4.732,5.508
4.043,3.254,7.297
2.14,4.99,7.13
8.475,6.347,14.822
6.14,1.946,8.086
7.831,9.08,16.91
0.276,0.252,0.528
3.66,8.546,12.206
0.654,5.046,5.7
0.582,7.074,7.656
8.384,0.231,8.616
1.027,6.555,7.582
1.446,1.891,3.337
4.971,1.045,6.016
3.068,5.787,8.855
7.444,3.959,11.403
2.619,3.361,5.981
7.922,4.941,12.863
9.381,1.229,10.609
2.832,8.892,11.724
6.298,9.575,15.873
9.729,4.595,14.324
1.366,9.399,10.765
1.439,3.182,4.621
5.148,5.574,10.722
9.702,8.798,18.5
8.951,9.746,18.697
7.981,4.919,12.899
4.26,1.022,5.282
7.83,1.704,9.533
5.61,1.901,7.511
8.617,4.53,13.147
2.743,6.319,9.063
0.275,7.651,7.926
7.168,3.077,10.245
8.139,9.54,17.679
4.606,3.207,7.813
7.782,8.057,15.839
0.937,7.461,8.398
2.341,7.59,9.931
9.083,6.256,15.339
9.343,3.391,12.734
4.992,0.585,5.577
4.384,5.667,10.051
2.263,5.907,8.169
8.372,0.596,8.968
3.886,9.237,13.124
3.192,6.848,10.04
6.122,0.914,7.035
2.825,8.909,11.735
0.733,7.989,8.722
8.41,7.333,15.743
2.232,9.055,11.287
1.224,2.34,3.564
5.961,5.657,11.618
2.625,0.442,3.067
3.72,6.567,10.287
8.361,7.024,15.385
4.746,6.916,11.661
9.143,5.117,14.26
3.722,0.218,3.94
5.957,6.534,12.491
4.079,4.127,8.206
6.617,2.925,9.541
0.756,5.599,6.356
5.877,2.148,8.026
2.062,4.016,6.078
8.283,4.256,12.539
5.95,7.721,13.671
9.581,5.285,14.865
5.865,1.008,6.873
8.25,3.471,11.721
2.976,9.941,12.917
0.732,0.461,1.193
7.749,9.648,17.397
8.37,4.307,12.678
5.714,9.329,15.044
6.212,7.699,13.911
6.426,2.875,9.301
9.332,8.628,17.96
6.562,7.436,13.999
4.41,9.6,14.01
0.858,3.358,4.216
4.883,9.712,14.594
8.095,5.844,13.939
9.413,7.82,17.233
5.0,7.107,12.107
9.181,8.337,17.518
2.786,9.089,11.875
0.028,7.883,7.911
4.736,1.887,6.624
7.297,5.089,12.386
1.192,4.666,5.858
1.719,6.285,8.004
7.65,3.956,11.606
3.475,2.758,6.233
1.422,2.37,3.792
3.153,0.992,4.145
4.573,7.856,12.429
3.463,1.798,5.261
7.255,6.554,13.809
2.747,6.203,8.95
7.908,0.966,8.874
5.064,9.254,14.319
0.872,9.645,10.517
8.906,6.083,14.989
8.515,9.217,17.732
0.779,6.335,7.114
5.614,0.078,5.691
7.153,4.599,11.752
8.838,2.431,11.269
4.706,7.622,12.328
9.117,4.964,14.081
5.974,7.189,13.163
1.045,3.129,4.173
6.721,3.525,10.246
9.664,3.796,13.46
8.868,2.803,11.671
8.907,2.273,11.18
9.525,5.697,15.222
1.624,0.683,2.307
8.569,1.288,9.857
8.182,4.122,12.303
4.216,4.508,8.724
7.144,5.195,12.339
8.782,5.247,14.028
4.987,2.63,7.616
4.856,8.488,13.344
6.704,7.171,13.875
1.804,3.215,5.019
5.376,1.983,7.358
8.133,3.51,11.643
3.117,4.831,7.948
7.425,2.75,10.175
7.263,0.8,8.063
3.431,8.176,11.606
9.044,6.132,15.176
5.494,4.035,9.529
7.915,7.332,15.247
9.269,1.442,10.71
7.581,5.021,12.602
5.624,7.757,13.381
1.481,6.297,7.778
7.086,4.259,11.346
1.926,9.717,11.643
6.382,3.917,10.299
2.643,8.026,10.668
8.226,8.989,17.215
7.346,8.505,15.851
7.219,3.034,10.253
4.316,4.166,8.482
1.924,8.974,10.897
8.11,5.698,13.809
1.317,2.04,3.357
0.416,3.103,3.519
3.949,6.338,10.287
4.377,3.627,8.003
5.412,5.871,11.283
9.64,9.045,18.685
8.529,4.707,13.236
1.73,9.185,10.916
1.13,2.169,3.299
2.388,1.508,3.896
4.202,9.504,13.706
6.08,4.186,10.266
5.897,6.47,12.367
0.097,4.69,4.786
6.97,5.313,12.283
9.411,8.719,18.13
2.202,6.96,9.162
4.515,0.752,5.267
1.434,2.381,3.815
7.081,7.669,14.751
0.106,7.884,7.99
8.853,1.543,10.396
7.453,9.921,17.374
4.967,8.656,13.622
3.653,8.249,11.902
8.192,6.533,14.725
9.806,8.809,18.615
9.198,5.955,15.153
5.107,0.887,5.994
8.554,9.698,18.252
9.036,6.736,15.772
3.461,1.297,4.758
0.499,0.073,0.573
7.301,8.37,15.671
9.093,9.585,18.678
7.908,1.002,8.91
2.499,9.871,12.37
6.769,4.293,11.063
4.873,5.055,9.928
8.054,5.823,13.877
2.892,0.722,3.613
2.536,0.847,3.384
1.449,8.687,10.136
4.19,4.93,9.119
8.105,9.643,17.749
3.822,2.186,6.007
4.287,4.414,8.701
3.886,8.756,12.642
3.699,1.585,5.284
3.779,8.241,12.02
4.815,1.257,6.072
9.881,7.352,17.233
3.406,3.109,6.515
1.325,4.709,6.034
0.349,0.963,1.311
5.327,6.523,11.85
9.701,7.983,17.684
8.107,2.437,10.544
0.649,5.576,6.225
1.611,7.308,8.919
7.77,6.693,14.463
0.461,9.278,9.74
8.618,4.265,12.883
0.809,1.268,2.077
9.991,1.558,11.549
4.321,8.09,12.41
2.218,8.169,10.386
0.073,1.589,1.662
4.103,7.504,11.607
7.956,0.352,8.308
2.912,0.669,3.581
6.472,1.426,7.898
1.106,8.985,10.091
5.478,9.04,14.518
4.397,5.301,9.698
4.265,2.143,6.408
1.307,4.373,5.68
2.638,0.86,3.498
1.555,4.343,5.898
2.702,1.395,4.098
3.098,8.848,11.945
1.58,0.985,2.564
