5.791,0.763,0.003,9.204
9.531,5.478,9.248,7.606
4.266,4.200,9.906,4.192
3.812,8.039,4.796,1.590
7.930,3.588,2.216,5.333
8.343,7.335,9.856,8.607
6.220,0.124,4.619,2.297
5.680,3.931,6.464,2.207
3.492,5.567,5.877,1.984
2.670,5.850,6.172,1.707
1.580,5.953,2.729,1.447
6.320,1.335,1.637,1.510
8.303,0.139,0.533,9.310
2.074,2.396,5.430,0.412
0.199,8.672,5.490,5.954
3.443,0.395,6.844,5.044
7.303,2.505,3.650,2.266
3.675,3.014,0.301,9.731
5.036,9.779,9.653,7.750
1.774,8.826,5.123,6.251
0.251,5.227,9.250,5.551
7.902,7.585,7.622,2.359
6.011,1.860,8.538,1.088
5.518,1.968,1.630,2.656
0.809,4.976,2.502,3.365
9.240,7.309,1.294,9.575
6.513,5.279,1.003,0.873
3.091,9.712,3.523,9.052
2.689,8.639,1.893,5.311
9.809,4.499,4.684,6.239
9.120,6.380,6.360,1.118
8.124,4.757,7.758,3.591
3.350,8.564,7.273,1.624
5.992,6.079,0.747,8.722
7.860,1.466,8.394,1.868
4.561,3.059,6.656,6.041
2.445,0.956,9.608,8.630
6.400,2.661,7.133,0.571
9.415,2.758,0.040,3.487
9.456,4.912,3.779,5.750
2.108,0.777,7.292,1.783
0.173,9.923,8.769,1.809
2.665,0.791,1.629,8.085
7.535,0.386,5.084,5.837
2.905,8.290,1.733,7.409
1.820,8.780,5.453,7.294
9.651,9.099,3.672,5.385
9.682,0.237,2.264,9.333
3.406,6.119,5.514,3.757
5.244,4.329,6.461,9.824
3.442,9.919,4.165,7.505
0.653,0.944,8.450,3.416
5.946,6.969,1.747,8.638
8.383,4.284,4.080,5.252
2.977,2.845,5.334,8.426
3.081,0.470,1.385,9.306
2.865,8.430,4.209,6.315
8.371,4.871,3.647,5.781
9.181,7.068,9.885,4.550
4.532,8.467,4.856,3.676
1.574,2.863,2.607,9.316
3.788,2.775,4.459,7.817
4.979,9.773,6.765,0.197
0.930,4.859,0.199,5.484
