4.198,0.606,2.544
0.089,0.560,0.050
3.844,0.562,2.159
2.378,0.692,1.645
0.070,0.415,0.029
1.880,0.277,0.521
4.717,0.645,3.041
1.880,0.736,1.384
1.994,0.410,0.818
5.756,0.482,2.777
0.284,0.628,0.178
9.814,0.306,3.006
0.745,0.523,0.389
0.921,0.409,0.377
1.729,0.540,0.934
3.197,0.501,1.600
0.581,0.379,0.220
2.673,0.591,1.580
1.960,0.551,1.080
6.314,0.763,4.816
0.651,0.408,0.265
0.107,0.600,0.064
0.863,0.583,0.503
0.012,0.581,0.007
0.426,0.708,0.302
0.841,0.527,0.443
2.325,0.329,0.765
0.248,0.410,0.102
5.196,0.689,3.578
8.509,0.532,4.527
1.390,0.602,0.836
1.550,0.477,0.739
4.101,0.338,1.386
3.642,0.563,2.050
8.011,0.355,2.846
1.316,0.113,0.149
1.666,0.616,1.027
0.082,0.475,0.039
0.185,0.437,0.081
1.108,0.450,0.498
1.302,0.438,0.571
1.975,0.622,1.228
1.978,0.712,1.408
1.572,0.626,0.984
1.429,0.424,0.605
0.996,0.600,0.598
0.065,0.420,0.027
0.656,0.622,0.408
4.373,0.457,1.999
2.916,0.385,1.122
3.120,0.333,1.038
1.562,0.581,0.907
1.884,0.432,0.814
0.103,0.451,0.047
2.217,0.654,1.450
0.385,0.532,0.205
11.714,0.444,5.207
5.043,0.182,0.918
3.076,0.606,1.864
7.243,0.440,3.187
1.768,0.646,1.142
0.452,0.436,0.197
2.931,0.586,1.717
4.016,0.503,2.020
3.508,0.471,1.653
1.588,0.643,1.021
1.475,0.549,0.810
10.674,0.726,7.746
0.314,0.431,0.135
7.996,0.566,4.526
6.827,0.348,2.373
2.646,0.476,1.261
0.728,0.534,0.388
3.239,0.726,2.353
1.158,0.572,0.662
7.908,0.561,4.440
5.331,0.485,2.584
4.189,0.754,3.159
2.727,0.488,1.332
1.222,0.401,0.490
3.035,0.489,1.483
0.863,0.619,0.534
10.504,0.384,4.031
0.306,0.378,0.116
5.275,0.459,2.423
2.374,0.309,0.734
3.780,0.781,2.954
0.419,0.782,0.328
0.314,0.318,0.100
2.905,0.553,1.607
0.654,0.475,0.311
1.394,0.548,0.764
6.922,0.603,4.170
0.526,0.407,0.214
0.782,0.514,0.403
1.431,0.308,0.441
2.288,0.588,1.346
3.741,0.100,0.373
2.457,0.624,1.532
0.090,0.430,0.039
0.100,0.653,0.065
4.019,0.627,2.520
8.853,0.452,4.005
0.260,0.493,0.128
5.348,0.543,2.902
2.830,0.364,1.029
3.318,0.301,0.997
2.916,0.622,1.814
0.770,0.405,0.311
5.123,0.669,3.427
8.683,0.208,1.804
0.548,0.434,0.238
1.063,0.263,0.279
3.461,0.347,1.201
0.998,0.463,0.462
4.463,0.852,3.802
1.436,0.857,1.231
2.002,0.392,0.785
3.125,0.485,1.516
2.194,0.592,1.299
1.213,0.390,0.473
10.824,0.657,7.117
0.374,0.545,0.204
0.889,0.434,0.386
6.787,0.509,3.458
0.837,0.530,0.443
6.107,0.637,3.890
5.395,0.372,2.007
0.252,0.619,0.156
0.880,0.248,0.218
0.792,0.398,0.316
0.048,0.393,0.019
2.968,0.546,1.621
0.450,0.520,0.234
1.125,0.285,0.321
0.733,0.612,0.449
2.169,0.460,0.997
2.332,0.494,1.153
0.352,0.390,0.137
0.655,0.685,0.449
3.682,0.475,1.748
0.204,0.289,0.059
3.489,0.626,2.183
2.041,0.508,1.036
0.673,0.556,0.375
1.810,0.522,0.944
2.392,0.358,0.855
4.066,0.384,1.559
5.203,0.430,2.238
3.552,0.507,1.800
0.038,0.506,0.019
5.270,0.488,2.569
0.147,0.348,0.051
7.774,0.415,3.222
0.761,0.525,0.400
5.370,0.365,1.961
0.439,0.452,0.198
2.702,0.378,1.020
4.274,0.325,1.390
3.762,0.474,1.785
2.651,0.501,1.329
0.442,0.582,0.257
0.224,0.500,0.112
0.524,0.573,0.300
2.967,0.572,1.697
1.282,0.316,0.405
1.513,0.376,0.569
5.892,0.496,2.923
4.357,0.569,2.479
0.518,0.354,0.183
13.955,0.422,5.883
1.421,0.601,0.854
1.963,0.369,0.723
0.635,0.566,0.360
5.638,0.509,2.872
5.175,0.733,3.795
6.617,0.463,3.067
0.769,0.252,0.194
4.449,0.415,1.847
6.913,0.488,3.372
3.695,0.394,1.455
1.127,0.343,0.387
2.005,0.571,1.145
1.633,0.462,0.755
5.531,0.445,2.460
0.420,0.634,0.266
2.951,0.819,2.415
9.979,0.534,5.331
0.082,0.517,0.042
2.021,0.433,0.874
1.104,0.483,0.534
1.027,0.416,0.427
5.685,0.572,3.249
1.673,0.352,0.588
1.770,0.732,1.296
0.436,0.733,0.320
0.088,0.375,0.033
0.681,0.536,0.365
1.570,0.209,0.328
0.196,0.611,0.120
2.103,0.647,1.362
2.400,0.296,0.710
2.565,0.463,1.187
0.324,0.369,0.120
0.947,0.640,0.606
7.307,0.492,3.593
10.198,0.475,4.846
2.085,0.474,0.988
1.225,0.291,0.356
4.582,0.353,1.618
3.114,0.610,1.901
0.652,0.625,0.408
8.616,0.227,1.954
3.466,0.197,0.683
7.318,0.429,3.139
6.362,0.708,4.505
3.264,0.531,1.733
0.464,0.581,0.270
0.841,0.467,0.393
0.753,0.389,0.293
3.647,0.374,1.364
0.365,0.425,0.155
0.499,0.479,0.239
1.147,0.435,0.499
7.404,0.628,4.647
3.153,0.355,1.120
3.200,0.397,1.272
2.237,0.584,1.307
5.853,0.542,3.170
0.596,0.329,0.196
0.752,0.660,0.497
0.723,0.512,0.371
9.590,0.377,3.615
2.230,0.619,1.381
12.245,0.409,5.010
2.470,0.542,1.338
3.540,0.352,1.246
0.447,0.589,0.263
1.140,0.347,0.396
0.159,0.460,0.073
3.871,0.889,3.440
0.123,0.583,0.072
2.548,0.348,0.886
3.604,0.402,1.448
10.269,0.496,5.089
13.266,0.690,9.154
8.125,0.634,5.151
3.061,0.441,1.349
3.996,0.476,1.903
1.308,0.527,0.689
1.799,0.412,0.740
1.324,0.496,0.657
1.450,0.524,0.759
0.555,0.541,0.300
2.330,0.290,0.675
2.822,0.502,1.417
6.639,0.273,1.812
1.385,0.299,0.414
2.615,0.564,1.476
2.218,0.711,1.578
2.916,0.523,1.526
1.247,0.551,0.687
3.129,0.283,0.884
5.841,0.310,1.811
2.925,0.511,1.494
2.887,0.671,1.938
3.037,0.568,1.725
3.673,0.526,1.933
0.480,0.698,0.335
1.930,0.412,0.796
2.469,0.572,1.413
0.012,0.438,0.005
4.397,0.418,1.837
0.230,0.530,0.122
0.702,0.336,0.236
8.212,0.526,4.322
6.549,0.466,3.052
7.711,0.547,4.218
2.490,0.423,1.052
3.531,0.414,1.460
4.480,0.496,2.221
0.393,0.505,0.199
3.328,0.387,1.287
0.673,0.405,0.273
1.673,0.321,0.537
7.277,0.347,2.524
0.540,0.474,0.256
1.249,0.571,0.713
0.277,0.637,0.176
3.812,0.323,1.231
1.835,0.559,1.025
3.934,0.429,1.687
0.519,0.612,0.318
1.818,0.383,0.696
4.202,0.553,2.324
8.396,0.511,4.292
10.665,0.534,5.696
0.339,0.689,0.233
4.471,0.491,2.195
1.858,0.691,1.284
0.759,0.439,0.333
2.586,0.543,1.404
0.202,0.375,0.076
11.623,0.501,5.828
3.678,0.529,1.944
4.035,0.455,1.836
3.353,0.605,2.028
1.317,0.228,0.301
5.268,0.494,2.604
3.830,0.342,1.311
1.229,0.595,0.731
0.579,0.418,0.242
8.820,0.564,4.973
0.877,0.585,0.513
1.696,0.345,0.585
0.010,0.592,0.006
2.684,0.451,1.209
1.965,0.280,0.550
3.698,0.538,1.989
0.588,0.397,0.233
5.848,0.523,3.058
3.544,0.369,1.306
0.077,0.708,0.055
16.423,0.363,5.964
1.168,0.478,0.558
2.591,0.564,1.461
1.006,0.244,0.246
12.701,0.569,7.226
0.911,0.443,0.404
4.917,0.587,2.888
4.020,0.599,2.406
5.336,0.371,1.979
8.325,0.492,4.095
0.345,0.547,0.189
9.969,0.571,5.693
0.041,0.683,0.028
0.161,0.470,0.076
2.129,0.485,1.034
1.427,0.597,0.851
3.033,0.485,1.471
1.109,0.474,0.525
0.680,0.457,0.311
0.555,0.515,0.286
2.957,0.531,1.570
3.055,0.448,1.368
1.353,0.286,0.387
0.710,0.553,0.393
11.736,0.643,7.548
7.679,0.584,4.487
0.882,0.467,0.412
7.214,0.495,3.571
0.121,0.384,0.046
3.953,0.501,1.980
1.970,0.577,1.136
3.613,0.632,2.284
3.192,0.439,1.400
1.264,0.576,0.728
3.771,0.551,2.079
1.050,0.409,0.430
4.593,0.466,2.141
5.522,0.379,2.091
0.294,0.544,0.160
0.041,0.366,0.015
0.367,0.303,0.111
1.846,0.524,0.967
6.655,0.454,3.024
13.588,0.525,7.136
8.744,0.443,3.875
1.291,0.643,0.829
3.470,0.149,0.518
2.124,0.644,1.368
1.223,0.538,0.658
1.295,0.546,0.707
0.827,0.508,0.420
3.246,0.377,1.224
3.748,0.305,1.143
0.507,0.494,0.251
14.437,0.357,5.159
0.476,0.693,0.330
1.494,0.514,0.768
2.930,0.615,1.802
2.395,0.274,0.656
4.800,0.487,2.340
4.085,0.613,2.503
3.156,0.467,1.474
2.974,0.258,0.768
5.295,0.432,2.289
1.541,0.906,1.397
0.768,0.425,0.326
0.969,0.350,0.339
0.016,0.570,0.009
0.912,0.513,0.468
3.363,0.514,1.729
0.231,0.768,0.177
2.382,0.440,1.047
2.100,0.452,0.949
2.499,0.521,1.303
0.311,0.449,0.140
1.155,0.392,0.453
