-0.853,5.523,4.669,0.573
-10.734,7.503,-3.231,0.490
4.512,9.151,13.663,0.428
-15.676,-4.095,-19.771,0.510
-10.920,5.145,-5.775,0.382
20.200,-4.893,15.307,0.480
8.572,-2.257,6.315,0.000
5.437,9.171,14.608,0.729
15.483,-4.769,10.714,0.502
1.161,0.381,1.542,0.547
-0.139,20.827,20.688,0.223
14.441,12.072,26.513,0.308
7.762,2.385,10.147,0.220
14.741,4.560,19.301,0.466
-7.436,3.582,-3.855,0.241
-4.634,4.885,0.251,0.363
0.614,-11.375,-10.761,0.350
0.992,-6.408,-5.416,0.303
4.707,4.818,9.526,0.397
22.338,-4.644,17.694,0.463
-0.150,-14.486,-14.636,0.519
-1.405,-3.770,-5.175,0.794
9.164,-24.170,-15.006,0.388
22.410,1.663,24.072,0.521
1.161,0.135,1.296,0.583
-8.635,-2.039,-10.674,0.646
-13.036,16.478,3.442,0.498
10.737,-11.178,-0.441,0.260
-17.364,-12.928,-30.291,0.294
-20.900,17.528,-3.372,0.620
-16.855,7.489,-9.366,0.459
-9.564,5.723,-3.841,0.812
-8.525,13.902,5.377,0.340
-1.903,9.803,7.900,0.614
5.677,9.236,14.913,0.116
13.793,-23.529,-9.736,0.627
-13.293,1.795,-11.498,0.447
-6.911,1.093,-5.819,0.832
-7.316,-5.056,-12.372,0.402
-3.452,13.015,9.564,0.391
-6.696,13.041,6.345,0.197
-6.879,-22.298,-29.178,0.397
-17.011,0.920,-16.091,0.633
-16.240,-20.386,-36.627,0.235
-14.351,-5.394,-19.745,0.859
13.938,10.162,24.100,0.627
-9.675,11.134,1.459,0.359
-8.493,-10.096,-18.589,0.972
29.778,-13.151,16.627,0.610
0.716,18.917,19.633,0.333
-8.209,13.178,4.969,0.479
-6.442,0.064,-6.378,0.606
-10.078,-2.576,-12.654,0.528
-3.396,9.031,5.635,0.558
11.728,2.015,13.744,0.505
12.479,-17.952,-5.473,0.289
6.934,5.098,12.032,0.853
4.373,6.096,10.469,0.827
3.604,8.214,11.818,0.508
5.387,-6.676,-1.289,0.351
8.042,-8.709,-0.667,0.575
-24.484,-5.919,-30.403,0.458
0.758,4.504,5.263,0.627
-16.028,2.194,-13.834,0.514
-10.788,7.456,-3.332,0.409
10.282,-7.424,2.858,0.852
0.191,-19.531,-19.341,0.403
5.612,1.511,7.123,0.450
3.245,-5.049,-1.805,0.486
-4.176,-9.643,-13.820,0.843
1.048,7.299,8.347,0.514
7.450,4.177,11.627,0.198
5.811,7.031,12.842,0.638
-8.604,4.063,-4.541,0.864
19.100,6.211,25.311,0.290
-6.449,2.146,-4.303,0.433
1.438,-6.470,-5.032,0.589
-5.097,4.260,-0.837,0.492
12.581,-0.574,12.006,0.301
5.484,-12.760,-7.276,0.309
-9.921,17.935,8.015,0.729
-13.497,-2.244,-15.741,0.496
-11.907,-3.665,-15.572,0.311
17.028,9.014,26.042,0.575
-4.050,16.357,12.307,0.421
16.773,-2.289,14.484,0.222
-7.330,0.006,-7.323,0.331
2.424,-11.969,-9.545,0.566
-6.158,-26.012,-32.170,0.629
2.951,1.073,4.024,0.599
15.170,-7.490,7.680,0.535
-16.586,-0.310,-16.896,0.467
-11.872,13.732,1.860,0.128
6.955,5.427,12.382,0.595
15.682,3.757,19.439,0.358
-28.025,-3.612,-31.637,0.366
2.378,25.116,27.494,0.649
19.979,-16.543,3.436,0.596
-8.015,18.299,10.283,0.529
-27.571,15.152,-12.420,0.432
11.397,10.287,21.684,0.591
-2.097,-5.756,-7.853,0.408
2.574,24.870,27.444,0.647
1.520,-1.249,0.271,0.728
-8.571,1.389,-7.182,0.364
-5.782,-25.484,-31.266,0.543
5.540,-0.881,4.659,0.377
12.023,6.000,18.023,0.551
3.750,-11.433,-7.683,0.271
-4.173,3.783,-0.391,0.629
9.069,18.963,28.032,0.393
-2.701,4.052,1.351,0.475
-9.226,-10.548,-19.774,0.670
-3.597,2.461,-1.136,0.532
7.750,10.359,18.109,0.720
2.288,-11.637,-9.349,0.336
4.665,1.460,6.124,0.539
-1.525,-1.922,-3.447,0.556
4.199,8.623,12.822,0.562
10.680,-11.650,-0.969,0.736
-16.477,-7.856,-24.333,0.187
17.125,-10.774,6.351,0.774
-2.869,-0.487,-3.356,0.409
2.257,-0.610,1.647,0.473
9.089,10.540,19.630,0.542
-3.467,-11.660,-15.126,0.677
-14.400,-6.599,-20.999,0.484
-10.358,8.998,-1.360,0.346
-6.099,7.789,1.690,0.620
-8.824,-10.746,-19.570,0.730
20.739,-7.872,12.866,0.329
-18.589,15.456,-3.133,0.459
6.754,5.198,11.952,0.395
6.885,-10.762,-3.878,0.442
2.251,14.677,16.928,0.713
-1.847,9.322,7.475,0.601
-13.243,14.546,1.302,0.253
9.754,-5.998,3.756,0.433
-7.819,9.797,1.978,0.678
-5.460,-7.399,-12.858,0.129
-21.027,-10.945,-31.972,0.693
-2.655,-7.277,-9.932,0.894
-11.466,5.897,-5.570,0.787
11.405,4.344,15.749,0.576
2.724,-18.927,-16.203,0.679
-10.506,-6.246,-16.753,0.452
-3.825,-4.266,-8.091,0.822
-3.358,-3.242,-6.600,0.643
2.433,-7.482,-5.049,0.292
-10.723,-10.350,-21.074,0.735
1.598,-8.784,-7.186,0.265
-12.492,12.217,-0.274,0.473
-1.019,4.289,3.269,0.250
5.763,12.061,17.824,0.727
-17.046,8.638,-8.408,0.620
7.434,-8.916,-1.482,0.729
-11.593,16.487,4.894,0.624
9.581,-6.990,2.591,0.148
-0.679,12.888,12.209,0.623
-5.204,8.100,2.896,0.352
-5.154,-6.534,-11.688,0.945
-6.910,10.051,3.141,0.610
-10.697,-5.832,-16.530,0.625
0.563,11.775,12.338,0.387
-15.816,-9.186,-25.003,0.468
-21.296,-12.740,-34.037,0.724
-12.484,-7.276,-19.759,0.515
-20.168,22.817,2.650,0.598
11.760,-6.908,4.852,0.401
0.219,3.963,4.182,0.552
3.039,8.878,11.918,0.605
11.445,-11.699,-0.255,0.475
-4.800,-6.158,-10.958,0.420
15.538,-12.828,2.710,0.324
4.061,9.145,13.206,0.280
14.146,6.848,20.994,0.195
-5.944,-0.714,-6.658,0.297
-22.687,-7.538,-30.225,0.710
14.894,6.806,21.700,0.843
-13.431,6.048,-7.383,0.693
-8.673,3.420,-5.253,0.582
6.143,5.417,11.560,0.720
2.485,-7.419,-4.934,0.553
-1.763,-8.332,-10.094,0.200
13.085,2.219,15.303,0.323
1.602,5.168,6.769,0.342
0.628,-3.010,-2.381,0.631
3.750,-14.669,-10.919,0.483
-2.121,-0.414,-2.535,0.533
6.442,0.287,6.729,0.583
-3.559,-2.261,-5.820,0.466
-4.188,0.240,-3.948,0.760
-15.502,-10.680,-26.182,0.386
-11.647,1.197,-10.450,0.376
0.782,6.286,7.068,0.350
16.575,2.253,18.829,0.605
-9.506,20.372,10.866,0.991
13.645,-16.172,-2.527,0.426
8.148,0.883,9.031,0.390
8.554,-7.889,0.666,0.292
-4.916,-6.259,-11.175,0.521
10.348,-14.241,-3.893,0.752
6.472,7.893,14.366,0.282
1.680,-5.598,-3.918,0.605
11.074,3.554,14.628,0.446
2.141,-2.215,-0.074,0.631
-8.686,-6.970,-15.656,0.640
