6.949,8.779,15.728,2.336,1.000
3.219,12.559,15.777,5.944,1.000
1.849,5.070,6.919,0.261,1.000
3.566,2.088,5.654,2.413,1.000
7.220,4.506,11.727,10.046,1.000
6.827,19.317,26.144,6.609,1.000
15.151,4.092,19.244,10.467,1.000
8.827,5.561,14.388,4.041,1.000
3.634,9.205,12.839,3.116,1.000
3.487,1.049,4.536,1.824,1.000
0.743,9.007,9.751,2.071,1.000
8.511,8.358,16.869,0.320,1.000
8.324,4.968,13.292,4.855,1.000
5.686,8.907,14.593,0.703,1.000
3.684,7.777,11.462,1.729,1.000
6.187,15.943,22.130,9.607,1.000
4.751,3.860,8.612,3.851,1.000
1.418,14.456,15.873,4.538,1.000
4.139,3.285,7.424,4.636,1.000
8.856,2.339,11.195,4.334,1.000
11.680,2.487,14.166,0.782,1.000
14.125,2.666,16.791,0.119,1.000
6.654,8.330,14.983,0.168,1.000
5.183,3.171,8.355,4.069,1.000
5.664,1.224,6.888,2.143,1.000
7.588,1.680,9.268,1.626,1.000
7.748,7.647,15.395,2.873,1.000
5.536,9.979,15.515,0.008,1.000
3.876,3.497,7.374,2.005,1.000
3.084,7.828,10.913,0.270,1.000
2.388,9.492,11.880,0.213,1.000
10.626,6.150,16.777,0.460,1.000
2.047,8.755,10.802,0.032,1.000
4.310,7.271,11.581,1.364,1.000
5.143,5.032,10.174,4.145,1.000
14.952,8.431,23.383,3.170,1.000
0.351,7.950,8.301,0.689,1.000
2.106,5.640,7.745,6.800,1.000
4.550,7.322,11.873,6.134,1.000
15.671,12.781,28.452,0.165,1.000
10.252,4.509,14.761,0.459,1.000
12.307,11.274,23.581,0.177,1.000
11.270,5.624,16.894,1.043,1.000
4.606,4.247,8.853,3.941,1.000
4.782,1.477,6.259,2.684,1.000
8.079,10.114,18.194,0.942,1.000
6.461,15.176,21.637,9.038,1.000
10.431,6.828,17.258,4.020,1.000
11.463,3.158,14.620,5.704,1.000
9.691,3.643,13.335,2.462,1.000
8.945,1.581,10.525,14.624,1.000
4.912,3.236,8.148,1.157,1.000
7.294,5.490,12.784,0.241,1.000
2.517,2.585,5.102,4.890,1.000
18.544,11.045,29.589,1.433,1.000
4.225,1.980,6.205,0.371,1.000
3.872,7.112,10.984,1.200,1.000
10.410,1.216,11.626,1.124,1.000
16.308,4.162,20.469,3.153,1.000
7.716,6.435,14.151,0.727,1.000
1.728,9.319,11.047,0.400,1.000
1.879,2.096,3.975,1.861,1.000
9.545,10.288,19.832,4.052,1.000
1.689,0.794,2.484,2.638,1.000
1.618,2.820,4.437,0.213,1.000
9.854,3.395,13.249,4.290,1.000
3.000,7.314,10.314,5.008,1.000
8.860,5.343,14.204,1.331,1.000
2.990,3.412,6.402,1.215,1.000
3.180,3.833,7.013,1.482,1.000
11.255,3.270,14.525,0.915,1.000
1.857,7.150,9.008,2.292,1.000
2.058,1.211,3.269,2.273,1.000
9.067,7.552,16.619,2.759,1.000
1.039,21.738,22.776,2.265,1.000
11.124,3.967,15.091,6.133,1.000
11.254,4.514,15.767,2.714,1.000
2.664,9.719,12.383,1.407,1.000
7.390,0.752,8.142,0.981,1.000
1.441,13.870,15.311,0.714,1.000
5.881,9.810,15.691,0.969,1.000
1.054,1.768,2.821,3.228,1.000
11.398,5.239,16.637,2.365,1.000
5.584,2.807,8.390,10.929,1.000
1.803,2.117,3.920,3.274,1.000
3.669,3.344,7.013,0.624,1.000
6.731,12.165,18.896,5.581,1.000
10.764,18.208,28.972,2.323,1.000
0.586,9.301,9.887,1.224,1.000
2.424,2.675,5.100,3.244,1.000
2.501,5.839,8.340,1.017,1.000
4.120,2.378,6.498,11.707,1.000
6.364,2.469,8.833,9.234,1.000
1.896,1.759,3.656,5.764,1.000
0.200,2.285,2.486,0.762,1.000
2.054,3.226,5.280,0.609,1.000
4.363,14.945,19.308,0.218,1.000
4.639,5.261,9.900,0.350,1.000
4.780,5.179,9.959,3.065,1.000
5.807,12.341,18.147,1.791,1.000
5.260,2.618,7.878,4.094,1.000
