5.791,0.763,0.003,0.894,0.983
9.531,5.478,9.248,0.164,0.557
4.266,4.200,9.906,0.783,0.307
3.812,8.039,4.796,0.910,0.918
7.930,3.588,2.216,0.782,0.348
8.343,7.335,9.856,0.824,0.843
6.220,0.124,4.619,0.064,0.343
5.680,3.931,6.464,0.164,0.997
3.492,5.567,5.877,0.434,0.132
2.670,5.850,6.172,0.540,0.178
1.580,5.953,2.729,0.618,0.112
6.320,1.335,1.637,0.423,0.553
8.303,0.139,0.533,0.453,0.784
2.074,2.396,5.430,0.560,0.593
0.199,8.672,5.490,0.736,0.580
3.443,0.395,6.844,0.804,0.929
7.303,2.505,3.650,0.693,0.837
3.675,3.014,0.301,0.957,0.426
5.036,9.779,9.653,0.147,0.674
1.774,8.826,5.123,0.333,0.418
0.251,5.227,9.250,0.303,0.318
7.902,7.585,7.622,0.396,0.465
6.011,1.860,8.538,0.093,0.144
5.518,1.968,1.630,0.631,0.861
0.809,4.976,2.502,0.823,0.084
9.240,7.309,1.294,0.193,0.095
6.513,5.279,1.003,0.537,0.520
3.091,9.712,3.523,0.233,0.249
2.689,8.639,1.893,0.393,0.305
9.809,4.499,4.684,0.254,0.866
9.120,6.380,6.360,0.242,0.530
8.124,4.757,7.758,0.234,0.734
3.350,8.564,7.273,0.575,0.873
5.992,6.079,0.747,0.082,0.529
7.860,1.466,8.394,0.705,0.685
4.561,3.059,6.656,0.991,0.174
2.445,0.956,9.608,0.977,0.071
6.400,2.661,7.133,0.391,0.232
9.415,2.758,0.040,0.851,0.619
9.456,4.912,3.779,0.901,0.766
2.108,0.777,7.292,0.305,0.593
0.173,9.923,8.769,0.064,0.774
2.665,0.791,1.629,0.525,0.980
7.535,0.386,5.084,0.428,0.364
2.905,8.290,1.733,0.882,0.772
1.820,8.780,5.453,0.893,0.043
9.651,9.099,3.672,0.235,0.894
9.682,0.237,2.264,0.706,0.889
3.406,6.119,5.514,0.353,0.568
5.244,4.329,6.461,0.636,0.624
3.442,9.919,4.165,0.326,0.087
0.653,0.944,8.450,0.274,0.862
5.946,6.969,1.747,0.998,0.057
8.383,4.284,4.080,0.177,0.571
2.977,2.845,5.334,0.149,0.098
3.081,0.470,1.385,0.515,0.452
2.865,8.430,4.209,0.928,0.663
8.371,4.871,3.647,0.872,0.407
9.181,7.068,9.885,0.410,0.816
4.532,8.467,4.856,0.318,0.776
1.574,2.863,2.607,0.493,0.892
3.788,2.775,4.459,0.890,0.975
4.979,9.773,6.765,0.157,0.565
0.930,4.859,0.199,0.242,0.593
5.010,1.889,1.487,0.695,0.322
5.776,1.208,4.032,0.293,0.979
7.851,5.204,7.504,0.374,0.594
0.516,1.380,4.181,0.625,0.978
2.405,7.538,4.313,0.822,0.285
3.058,7.721,9.191,0.100,0.884
1.067,9.841,9.102,0.650,0.448
5.489,7.732,6.688,0.203,0.343
9.993,9.902,5.823,0.795,0.763
6.286,6.799,8.818,0.581,0.460
1.046,4.642,4.989,0.166,0.357
3.644,1.084,1.307,0.328,0.120
1.075,4.353,7.238,0.566,0.582
4.676,5.750,9.016,0.101,0.701
6.501,1.849,6.407,0.569,0.251
5.108,0.701,7.903,0.564,0.104
4.957,7.572,3.308,0.757,0.307
6.508,9.640,1.619,0.043,0.475
1.220,0.193,0.070,0.534,0.684
9.044,6.373,2.222,0.880,0.774
4.371,4.470,2.450,0.089,0.854
0.456,4.137,6.309,0.272,0.976
6.304,3.090,7.007,0.627,0.997
8.729,6.905,3.930,0.957,0.145
1.315,7.442,3.209,0.316,0.587
8.843,1.944,1.745,0.990,0.459
8.011,5.020,7.983,0.230,0.106
4.081,4.764,7.741,0.885,0.457
2.391,9.479,4.028,0.757,0.276
7.784,5.234,6.999,0.215,0.556
2.609,8.847,0.493,0.289,0.102
2.717,9.678,4.091,0.214,0.628
7.447,3.537,2.690,0.156,0.040
8.495,6.244,8.475,0.585,0.744
9.333,0.988,7.217,0.722,0.993
2.624,8.273,7.725,0.980,0.162
9.261,5.018,9.191,0.979,0.421
5.920,2.467,4.074,0.604,0.055
8.866,0.160,7.673,0.173,0.229
5.470,3.987,6.646,0.923,0.098
2.149,9.724,6.149,0.816,0.302
8.154,6.221,7.534,0.876,0.890
4.231,7.632,6.338,0.516,0.940
7.135,7.014,0.930,0.527,0.138
2.952,8.036,5.656,0.168,0.121
3.132,1.601,9.081,0.325,0.484
3.977,6.873,3.239,0.119,0.933
1.365,9.905,9.234,0.609,0.928
1.431,7.226,0.505,0.933,0.261
5.816,1.131,0.989,0.075,0.712
6.344,1.299,3.538,0.652,0.295
9.710,3.866,1.792,0.999,0.731
1.755,2.718,3.120,0.973,0.852
3.947,9.954,8.897,0.103,0.676
4.931,3.469,8.974,0.307,0.671
4.386,9.511,9.671,0.940,0.412
3.185,9.221,5.037,0.802,0.951
2.851,4.098,8.028,0.793,0.314
4.715,1.173,8.316,0.593,0.860
4.901,8.501,2.146,0.744,0.719
3.278,3.884,6.829,0.094,0.941
4.749,4.833,5.145,0.729,0.354
6.412,2.440,9.596,0.622,0.925
9.548,9.449,1.071,0.839,0.529
0.481,8.148,7.572,0.124,0.546
3.430,3.587,1.841,0.740,0.552
5.318,7.773,0.333,0.514,0.474
8.402,1.920,9.336,0.591,0.998
6.638,8.484,5.158,0.389,0.608
8.468,1.127,1.320,0.453,0.742
7.518,1.985,8.409,0.006,0.469
