0.678,0.552,0.375,0.396
0.486,0.441,0.214,0.265
0.522,0.598,0.312,0.892
0.368,0.272,0.100,0.641
0.595,0.388,0.231,0.544
0.612,0.446,0.273,0.780
0.362,0.456,0.165,0.727
0.657,0.698,0.458,0.382
0.353,0.438,0.155,0.650
0.474,0.290,0.138,0.528
0.488,0.436,0.213,0.421
0.470,0.697,0.328,0.454
0.491,0.605,0.297,0.666
0.588,0.328,0.193,0.827
0.555,0.507,0.281,0.472
0.421,0.490,0.206,0.782
0.524,0.569,0.298,0.962
0.499,0.606,0.302,0.467
0.482,0.641,0.309,0.871
0.409,0.428,0.175,0.547
0.255,0.428,0.109,0.480
0.667,0.565,0.377,0.359
0.598,0.487,0.291,0.544
0.433,0.336,0.145,0.224
0.429,0.456,0.196,0.447
0.706,0.383,0.271,0.592
0.375,0.607,0.227,0.411
0.352,0.597,0.210,0.337
0.466,0.548,0.255,0.532
0.435,0.518,0.226,0.764
0.463,0.456,0.211,0.573
0.329,0.496,0.163,0.323
0.446,0.477,0.213,0.623
0.533,0.306,0.163,0.696
0.554,0.547,0.303,0.574
0.447,0.554,0.247,0.383
0.637,0.630,0.401,0.582
0.342,0.272,0.093,0.568
0.284,0.655,0.186,0.507
0.611,0.326,0.199,0.409
0.559,0.473,0.264,0.858
0.613,0.403,0.247,0.556
0.562,0.409,0.229,0.356
0.435,0.690,0.301,0.406
0.512,0.632,0.324,0.254
0.441,0.231,0.102,0.599
0.531,0.655,0.348,0.595
0.543,0.239,0.130,0.528
0.591,0.563,0.333,0.388
0.681,0.711,0.484,0.316
0.453,0.547,0.248,0.431
0.643,0.643,0.413,0.424
0.486,0.435,0.212,0.571
0.310,0.548,0.170,0.525
0.644,0.413,0.266,0.280
0.683,0.719,0.491,0.672
0.436,0.544,0.237,0.896
0.752,0.465,0.349,0.736
0.587,0.525,0.308,0.167
0.530,0.497,0.263,0.419
0.511,0.650,0.332,0.247
0.718,0.498,0.358,0.396
0.432,0.534,0.231,0.588
0.708,0.357,0.253,0.530
0.557,0.540,0.301,0.282
0.476,0.591,0.281,0.389
0.430,0.264,0.114,0.628
0.534,0.419,0.224,0.665
0.458,0.461,0.211,0.320
0.372,0.566,0.211,0.335
0.616,0.594,0.366,0.420
0.610,0.335,0.204,0.282
0.614,0.597,0.366,0.568
0.409,0.480,0.196,0.358
0.443,0.408,0.181,0.306
0.367,0.551,0.202,0.379
0.377,0.687,0.259,0.632
0.517,0.711,0.368,0.493
0.771,0.589,0.454,0.668
0.582,0.375,0.218,0.931
0.498,0.590,0.294,0.425
0.269,0.666,0.179,0.540
0.380,0.362,0.138,0.479
0.540,0.611,0.330,0.639
0.339,0.398,0.135,0.556
0.403,0.445,0.180,0.517
0.606,0.387,0.235,0.422
0.695,0.504,0.350,0.255
0.566,0.578,0.328,1.070
0.673,0.521,0.351,0.406
0.409,0.421,0.172,0.485
0.365,0.413,0.151,0.426
0.474,0.665,0.315,0.559
0.525,0.201,0.105,0.487
0.526,0.436,0.229,0.356
0.430,0.421,0.181,0.617
0.479,0.575,0.276,0.458
0.437,0.349,0.152,0.336
0.401,0.419,0.168,0.106
0.521,0.519,0.270,0.482
0.603,0.217,0.131,0.658
0.501,0.469,0.235,0.278
0.472,0.567,0.268,0.603
0.390,0.260,0.101,0.608
0.631,0.374,0.236,0.384
0.364,0.485,0.176,0.589
0.409,0.251,0.103,0.429
0.530,0.390,0.207,0.667
0.656,0.481,0.315,0.254
0.504,0.584,0.294,0.504
0.386,0.481,0.185,0.382
0.469,0.545,0.255,0.375
0.582,0.383,0.223,0.591
0.682,0.562,0.383,0.670
0.582,0.414,0.241,0.356
0.701,0.463,0.325,0.125
0.362,0.525,0.190,0.370
0.512,0.725,0.371,0.511
0.544,0.591,0.321,0.380
0.498,0.565,0.281,0.715
0.364,0.532,0.194,0.549
0.346,0.824,0.285,0.163
0.509,0.365,0.186,0.398
0.475,0.608,0.289,-0.104
0.391,0.424,0.166,0.337
0.635,0.470,0.298,0.523
0.492,0.340,0.167,0.816
0.537,0.370,0.199,0.489
0.580,0.446,0.258,0.599
0.614,0.593,0.364,0.864
0.402,0.668,0.268,0.435
0.434,0.556,0.241,0.333
0.521,0.607,0.316,0.504
0.570,0.471,0.268,0.666
0.594,0.575,0.342,0.160
0.457,0.453,0.207,0.400
0.441,0.538,0.237,0.549
0.304,0.465,0.141,0.610
0.423,0.575,0.243,0.539
0.392,0.355,0.139,0.449
0.520,0.450,0.234,0.446
0.793,0.371,0.294,0.438
0.581,0.234,0.136,0.239
0.632,0.315,0.199,0.561
0.417,0.689,0.287,0.102
0.398,0.483,0.192,0.364
0.455,0.591,0.269,0.740
0.366,0.665,0.243,0.379
0.437,0.452,0.197,0.630
0.500,0.537,0.269,0.612
0.571,0.466,0.266,0.380
0.408,0.380,0.155,0.512
0.595,0.619,0.369,0.483
0.580,0.768,0.446,0.730
0.186,0.480,0.089,0.362
0.526,0.523,0.275,0.363
0.332,0.476,0.158,0.858
0.405,0.447,0.181,0.599
0.520,0.193,0.100,0.584
0.213,0.321,0.068,0.480
