8.908,-17.296,-8.388,0.614,1.000
-3.965,3.439,-0.526,0.462,1.000
-13.043,-25.419,-38.462,0.426,1.000
-3.591,7.319,3.728,0.515,1.000
7.136,-7.372,-0.235,0.644,1.000
-3.168,13.349,10.181,0.505,1.000
8.492,-6.387,2.105,0.543,1.000
-18.770,7.383,-11.387,0.588,1.000
2.970,14.460,17.431,0.606,1.000
8.662,-8.867,-0.205,0.498,1.000
4.992,-0.600,4.392,0.697,1.000
-3.276,1.401,-1.876,0.584,1.000
-5.062,-0.117,-5.179,0.512,1.000
-5.579,-11.800,-17.379,0.228,1.000
9.923,6.244,16.166,0.447,1.000
15.066,8.891,23.957,0.185,1.000
18.606,7.037,25.644,0.649,1.000
-10.029,-20.217,-30.246,0.680,1.000
-4.838,5.048,0.210,0.452,1.000
-14.806,-2.546,-17.352,0.564,1.000
-12.034,15.372,3.339,0.354,1.000
7.431,4.774,12.204,0.740,1.000
-5.858,6.517,0.659,0.693,1.000
-3.803,-15.336,-19.139,0.752,1.000
1.483,2.012,3.495,0.294,1.000
7.225,-2.428,4.797,0.403,1.000
10.878,-9.846,1.032,0.584,1.000
6.808,2.405,9.213,0.419,1.000
7.680,7.700,15.380,0.273,1.000
-4.334,10.027,5.693,0.789,1.000
7.032,-0.073,6.959,0.647,1.000
-6.322,-22.267,-28.588,0.721,1.000
-1.911,-4.449,-6.360,0.356,1.000
-15.346,10.935,-4.410,0.659,1.000
1.925,10.912,12.838,0.530,1.000
-5.369,2.833,-2.537,0.738,1.000
-9.784,-8.449,-18.233,0.574,1.000
4.344,9.667,14.010,0.649,1.000
4.777,0.335,5.112,0.439,1.000
8.018,2.929,10.947,0.262,1.000
-10.687,19.340,8.653,0.481,1.000
-15.727,2.836,-12.891,0.591,1.000
6.439,5.311,11.750,0.530,1.000
2.068,-0.464,1.604,0.430,1.000
14.270,5.419,19.689,0.686,1.000
4.052,-5.449,-1.397,0.250,1.000
9.618,8.264,17.883,0.424,1.000
-9.129,-10.029,-19.158,0.498,1.000
4.616,8.075,12.691,0.511,1.000
-9.914,3.414,-6.500,0.639,1.000
-7.459,-24.668,-32.127,0.411,1.000
13.905,-11.782,2.123,0.777,1.000
4.561,10.598,15.158,0.620,1.000
6.088,-0.173,5.915,0.549,1.000
12.899,25.133,38.032,0.278,1.000
10.235,16.496,26.730,0.474,1.000
-15.284,-2.284,-17.568,0.489,1.000
21.879,-1.382,20.497,0.413,1.000
3.704,-2.489,1.215,0.752,1.000
10.715,-17.136,-6.421,0.554,1.000
0.311,5.361,5.673,0.622,1.000
15.529,9.815,25.343,0.466,1.000
1.108,-5.364,-4.255,0.413,1.000
17.563,-15.081,2.482,0.576,1.000
16.138,2.315,18.453,0.586,1.000
-25.247,-12.095,-37.343,0.583,1.000
-4.112,-5.031,-9.143,0.217,1.000
-11.498,-27.152,-38.650,0.506,1.000
-5.147,-7.045,-12.192,0.596,1.000
