8.187,9.204,17.391,0.583,0.158,0.906
2.055,7.606,9.661,0.694,0.601,0.282
4.030,4.192,8.222,0.169,0.943,0.995
3.342,1.590,4.932,0.295,0.115,0.781
8.312,5.333,13.645,0.286,0.546,0.066
3.575,8.607,12.182,0.426,0.589,0.167
6.517,2.297,8.814,0.685,0.604,0.935
3.290,2.207,5.497,0.129,0.665,0.175
7.831,1.984,9.815,0.008,0.758,0.363
7.914,1.707,9.621,0.343,0.955,0.669
4.678,1.447,6.125,0.301,0.663,0.614
2.102,1.510,3.613,0.552,0.305,0.233
2.857,9.310,12.167,0.676,0.002,0.834
8.225,0.412,8.637,0.801,0.054,0.808
3.464,5.954,9.418,0.955,0.433,0.905
1.265,5.044,6.309,0.346,0.175,0.505
2.636,2.266,4.902,0.667,0.745,0.468
2.846,9.731,12.577,0.938,0.951,0.239
1.192,7.750,8.942,0.849,0.593,0.464
3.737,6.251,9.988,0.355,0.599,0.870
7.850,5.551,13.401,0.188,0.110,0.829
6.709,2.359,9.068,0.257,0.670,0.166
9.325,1.088,10.413,0.806,0.814,0.070
1.193,2.656,3.848,0.085,0.774,0.806
5.935,3.365,9.300,0.759,0.518,0.441
2.651,9.575,12.226,0.882,0.533,0.977
5.379,0.873,6.252,0.123,0.148,0.683
2.631,9.052,11.683,0.393,0.391,0.387
1.907,5.311,7.218,0.284,0.979,0.357
4.586,6.239,10.825,0.014,0.923,0.206
3.671,1.118,4.789,0.244,0.294,0.098
3.449,3.591,7.040,0.488,0.537,0.619
0.195,1.624,1.820,0.452,0.235,0.633
3.797,8.722,12.519,0.774,0.076,0.978
8.866,1.868,10.733,0.003,0.787,0.957
8.826,6.041,14.867,0.480,0.465,0.661
6.241,8.630,14.871,0.197,0.842,0.785
4.702,0.571,5.273,0.487,0.961,0.613
7.499,3.487,10.986,0.662,1.000,0.054
1.362,5.750,7.112,0.808,0.130,0.656
6.764,1.783,8.547,0.941,0.903,0.280
2.354,1.809,4.163,0.753,0.087,0.371
7.887,8.085,15.973,0.928,0.015,0.444
4.016,5.837,9.853,0.669,0.841,0.670
8.171,7.409,15.580,0.663,0.164,0.759
8.046,7.294,15.340,0.019,0.569,0.446
5.333,5.385,10.718,0.383,0.176,0.094
9.507,9.333,18.840,0.484,0.297,0.321
1.759,3.757,5.516,0.437,0.584,0.584
6.317,9.824,16.140,0.020,0.901,0.367
2.947,7.505,10.452,0.767,0.166,0.668
0.049,3.416,3.465,0.441,0.872,0.056
6.133,8.638,14.771,0.589,0.615,0.059
7.857,5.252,13.109,0.136,0.550,0.436
1.820,8.426,10.247,0.511,0.081,0.028
3.978,9.306,13.283,0.813,0.529,0.114
8.746,6.315,15.061,0.390,0.588,0.705
2.093,5.781,7.874,0.808,0.514,0.489
6.850,4.550,11.400,0.533,0.041,0.632
0.168,3.676,3.844,0.385,0.573,0.306
2.454,9.316,11.770,0.761,0.572,0.568
5.712,7.817,13.530,0.692,0.829,0.053
0.900,0.197,1.097,0.081,0.414,0.661
5.783,5.484,11.267,0.194,0.334,0.677
6.320,1.054,7.374,0.935,0.597,0.423
8.381,3.168,11.549,0.602,0.452,0.893
3.412,8.143,11.554,0.517,0.918,0.252
0.116,8.815,8.931,0.093,0.323,0.567
7.438,9.299,16.737,0.765,0.893,0.769
1.525,7.091,8.616,0.350,0.329,0.479
6.301,5.153,11.453,0.394,0.017,0.586
8.356,4.514,12.870,0.848,0.251,0.742
2.066,1.071,3.137,0.252,0.228,0.174
3.227,4.891,8.117,0.430,0.181,0.335
2.987,9.927,12.914,0.008,0.394,0.483
8.618,0.453,9.071,0.892,0.318,0.727
6.965,4.496,11.461,0.257,0.149,0.393
1.529,3.188,4.717,0.696,0.039,0.940
2.333,4.599,6.933,0.459,0.826,0.115
0.979,6.609,7.588,0.661,0.129,0.906
4.187,3.414,7.601,0.364,0.838,0.795
1.033,4.247,5.280,0.971,0.430,0.158
0.006,4.537,4.543,0.022,0.184,0.538
8.149,8.030,16.178,0.522,0.027,0.583
4.767,1.199,5.965,0.179,0.853,0.818
3.194,8.567,11.761,0.584,0.917,0.385
6.252,0.969,7.221,0.406,0.290,0.554
8.185,2.836,11.021,0.377,0.181,0.773
4.480,6.846,11.325,0.987,0.218,0.318
6.171,5.897,12.068,0.982,0.212,0.045
3.216,2.983,6.199,0.529,0.924,0.968
8.357,5.961,14.318,0.381,0.963,0.263
9.315,1.162,10.477,0.580,0.665,0.078
8.665,4.766,13.431,0.001,0.093,0.744
4.665,6.252,10.917,0.119,0.284,0.685
0.840,7.001,7.841,0.652,0.345,0.899
4.672,8.108,12.780,0.849,0.677,0.633
6.959,5.975,12.934,0.354,0.899,0.911
3.610,1.578,5.188,0.696,0.806,0.730
6.588,3.178,9.765,0.378,0.486,0.699
2.506,5.575,8.081,0.289,0.902,0.370
2.105,8.342,10.447,0.532,0.919,0.436
4.838,8.173,13.012,0.297,0.414,0.900
2.552,7.314,9.866,0.699,0.491,0.704
6.471,8.664,15.135,0.683,0.091,0.896
6.599,2.190,8.790,0.360,0.700,0.983
8.587,3.042,11.629,0.882,0.974,0.188
8.878,0.176,9.054,0.854,0.392,0.704
9.839,6.074,15.913,0.550,0.806,0.547
2.609,0.783,3.393,0.862,0.035,0.943
4.359,2.050,6.409,0.625,0.183,0.952
8.108,9.101,17.209,0.973,0.848,0.982
5.596,0.946,6.542,0.662,0.691,0.329
7.620,7.348,14.968,0.367,0.066,0.406
5.572,8.351,13.923,0.475,0.050,0.806
5.014,4.253,9.267,0.812,0.358,0.247
8.360,8.638,16.998,0.597,0.633,0.916
7.171,9.599,16.770,0.066,0.618,0.258
0.931,2.867,3.797,0.544,0.154,0.973
3.368,1.102,4.470,0.851,0.584,0.729
4.012,5.722,9.734,0.264,0.855,0.278
7.587,5.132,12.719,0.394,0.528,0.708
1.047,0.314,1.361,0.232,0.567,0.087
1.299,5.281,6.580,0.594,0.648,0.959
0.903,5.299,6.202,0.390,0.390,0.449
7.559,0.950,8.509,0.977,0.325,0.779
0.907,0.981,1.888,0.384,0.064,0.335
1.702,3.820,5.521,0.278,0.679,0.406
2.169,2.314,4.483,0.596,0.817,0.435
6.366,5.544,11.910,0.617,0.756,0.124
9.538,3.896,13.434,0.484,0.083,0.631
0.175,9.295,9.471,0.396,0.935,0.922
3.052,5.588,8.640,0.722,0.463,0.611
2.610,9.612,12.222,0.371,0.319,0.091
9.540,3.057,12.597,0.861,0.672,0.786
8.088,9.842,17.930,0.257,0.581,0.839
8.549,4.928,13.477,0.409,0.499,0.057
9.229,1.139,10.367,0.800,0.947,0.391
6.679,4.289,10.968,0.687,0.096,0.569
9.783,8.944,18.727,0.418,0.752,0.680
7.509,2.974,10.483,0.916,0.211,0.584
5.309,2.399,7.707,0.081,0.865,0.720
4.363,6.639,11.002,0.738,0.390,0.238
7.158,9.887,17.046,0.220,0.164,0.117
3.300,9.979,13.279,0.899,0.853,0.507
5.436,7.782,13.218,0.406,0.426,0.514
6.296,2.147,8.443,0.331,0.434,0.487
6.031,0.409,6.440,0.502,0.590,0.391
9.808,9.698,19.506,0.444,0.475,0.383
1.359,9.376,10.736,0.301,0.677,0.400
2.783,9.466,12.250,0.930,0.623,0.152
8.232,3.238,11.470,0.227,0.501,0.103
3.950,7.738,11.687,0.596,0.126,0.549
7.467,3.387,10.854,0.537,0.659,0.289
8.753,2.048,10.801,0.156,0.221,0.622
6.569,1.153,7.722,0.846,0.874,0.698
5.211,5.899,11.110,0.397,0.043,0.908
7.783,6.718,14.502,0.743,0.819,0.352
6.911,1.977,8.888,0.257,0.858,0.315
1.929,0.529,2.458,0.996,0.838,0.636
6.539,6.827,13.366,0.167,0.937,0.157
8.829,9.441,18.269,0.617,0.429,0.662
2.584,5.512,8.096,0.889,0.944,0.236
0.628,0.073,0.700,0.429,0.637,0.118
5.650,8.935,14.585,0.147,0.127,0.026
4.438,2.303,6.741,0.205,0.156,0.315
9.551,4.875,14.426,0.501,0.477,0.003
8.273,8.468,16.741,0.598,0.406,0.693
0.922,2.639,3.561,0.671,0.846,0.097
3.710,2.457,6.168,0.009,0.818,0.527
2.116,8.111,10.227,0.538,0.443,0.873
9.780,5.747,15.527,0.669,0.832,0.376
8.065,9.198,17.263,0.766,0.930,0.630
9.676,6.771,16.447,0.423,0.418,0.801
7.751,6.196,13.947,0.866,0.292,0.322
0.063,4.732,4.795,0.723,0.540,0.414
6.242,7.251,13.492,0.289,0.054,0.408
5.513,3.207,8.720,0.515,0.113,0.862
7.956,8.421,16.377,0.587,0.918,0.742
5.028,8.599,13.626,0.976,0.865,0.370
0.685,4.772,5.457,0.038,0.777,0.779
6.625,6.134,12.759,0.900,0.556,0.072
2.949,4.804,7.753,0.058,0.871,0.822
3.301,0.912,4.213,0.382,0.659,0.320
9.160,7.796,16.956,0.040,0.305,0.432
4.114,2.807,6.921,0.641,0.872,0.937
7.704,1.150,8.854,0.717,0.129,0.950
8.714,6.486,15.200,0.367,0.641,0.031
7.276,4.720,11.996,0.331,0.361,0.803
8.202,4.755,12.957,0.398,0.152,0.492
3.497,2.631,6.128,0.716,0.282,0.565
6.102,6.082,12.184,0.797,0.337,0.155
3.050,9.034,12.085,0.061,0.739,0.863
4.852,5.894,10.746,0.902,0.590,0.488
6.876,6.599,13.475,0.935,0.060,0.212
9.956,3.477,13.433,0.718,0.323,0.734
9.756,5.078,14.834,0.552,0.963,0.120
1.968,0.765,2.733,0.827,0.737,0.234
0.592,2.492,3.084,0.052,0.527,0.539
9.975,7.104,17.079,0.850,0.068,0.540
6.953,7.662,14.615,0.392,0.605,0.059
3.622,2.542,6.164,0.822,0.972,0.404
3.034,7.178,10.212,0.627,0.413,0.092
3.933,8.259,12.192,0.677,0.183,0.354
6.373,8.980,15.353,0.593,0.836,0.808
2.979,4.620,7.599,0.491,0.833,0.078
7.748,2.070,9.818,0.463,0.003,0.890
7.343,8.046,15.389,0.107,0.657,0.967
1.773,6.373,8.146,0.449,0.636,0.331
8.008,8.479,16.487,0.128,0.427,0.422
8.695,8.724,17.419,0.858,0.590,0.881
6.528,9.091,15.619,0.849,0.428,0.510
2.756,3.444,6.200,0.800,0.905,0.778
6.942,5.864,12.806,0.892,0.367,0.911
0.731,3.006,3.737,0.931,0.345,0.038
6.132,7.208,13.340,0.828,0.514,0.048
9.981,4.528,14.509,0.697,0.222,0.576
0.822,6.769,7.591,0.599,0.138,0.737
2.814,2.880,5.693,0.572,0.149,0.186
5.277,6.734,12.010,0.767,0.863,0.838
1.637,8.586,10.223,0.248,0.068,0.738
5.343,7.583,12.926,0.751,0.452,0.255
1.838,2.456,4.294,0.736,0.007,0.648
7.031,6.428,13.459,0.418,0.076,0.151
4.087,1.791,5.878,0.855,0.952,0.987
8.924,2.189,11.113,0.464,0.271,0.012
5.648,6.376,12.025,0.332,0.326,0.228
5.039,7.179,12.219,0.479,0.850,0.521
9.190,2.283,11.473,0.800,0.405,0.621
8.759,9.111,17.870,0.895,0.657,0.254
3.434,9.443,12.877,0.848,0.819,0.108
1.884,6.715,8.598,0.103,0.222,0.912
8.831,9.463,18.294,0.518,0.844,0.363
8.397,8.535,16.932,0.238,0.381,0.441
3.541,1.670,5.211,0.878,0.624,0.376
9.153,9.993,19.146,0.268,0.321,0.028
5.711,4.552,10.263,0.227,0.724,0.040
1.813,5.419,7.231,0.706,0.879,0.856
7.232,8.562,15.795,0.754,0.414,0.352
0.730,0.732,1.462,0.832,0.496,0.523
0.931,0.021,0.952,0.980,0.661,0.250
4.152,3.189,7.341,0.371,0.970,0.693
4.611,4.996,9.606,0.479,0.714,0.269
9.762,1.784,11.546,0.133,0.275,0.394
7.829,0.621,8.450,0.014,0.991,0.933
2.226,3.854,6.080,0.010,0.830,0.189
4.813,6.408,11.221,0.022,0.020,0.542
9.037,8.904,17.941,0.963,0.922,0.030
1.426,0.924,2.350,0.816,0.347,0.603
2.787,6.538,9.325,0.304,0.599,0.256
5.988,2.296,8.284,0.120,0.649,0.897
0.144,9.309,9.453,0.428,0.703,0.031
1.913,6.788,8.701,0.899,0.455,0.294
8.711,4.989,13.700,0.952,0.329,0.962
7.585,3.775,11.360,0.077,0.126,0.954
3.796,5.289,9.084,0.388,0.549,0.224
5.617,4.095,9.712,0.378,0.976,0.652
7.367,3.978,11.345,0.750,0.154,0.960
6.336,9.970,16.306,0.806,0.940,0.149
8.217,4.622,12.839,0.087,0.266,0.830
6.778,5.610,12.388,0.970,0.590,0.561
