1.370,2.688,0.436,1.528,1.000,1.000
3.463,2.784,0.077,8.873,1.000,1.000
12.398,3.316,4.350,1.919,1.000,1.000
5.750,2.906,1.899,2.097,1.000,1.000
1.865,0.351,1.735,0.193,1.000,1.000
9.057,3.989,8.345,1.640,1.000,1.000
0.374,0.734,5.230,4.445,1.000,1.000
3.253,5.306,7.346,6.675,1.000,1.000
4.884,1.371,7.868,3.573,1.000,1.000
1.221,6.562,1.039,3.380,1.000,1.000
2.923,3.388,0.543,1.070,1.000,1.000
0.116,1.742,1.409,3.677,1.000,1.000
6.720,0.988,0.352,0.292,1.000,1.000
8.238,8.960,0.396,0.490,1.000,1.000
5.630,1.269,6.678,4.515,1.000,1.000
0.194,0.288,3.218,2.223,1.000,1.000
4.949,0.534,6.927,2.906,1.000,1.000
1.562,2.707,4.894,5.591,1.000,1.000
4.256,4.727,0.424,0.176,1.000,1.000
0.295,1.976,0.522,7.496,1.000,1.000
3.938,1.584,0.550,0.932,1.000,1.000
2.433,0.074,4.273,6.194,1.000,1.000
4.574,0.200,8.881,2.577,1.000,1.000
1.019,2.392,2.591,2.037,1.000,1.000
8.042,0.185,7.755,1.368,1.000,1.000
1.254,1.741,0.926,0.717,1.000,1.000
3.005,3.552,0.007,3.160,1.000,1.000
0.090,8.910,11.015,1.289,1.000,1.000
1.752,0.228,0.389,3.336,1.000,1.000
0.450,2.159,4.299,0.526,1.000,1.000
1.282,2.119,0.143,1.605,1.000,1.000
1.180,2.695,2.498,0.283,1.000,1.000
1.524,0.080,0.898,1.213,1.000,1.000
9.393,5.187,2.209,0.690,1.000,1.000
3.677,5.580,3.034,0.091,1.000,1.000
0.394,6.392,5.605,1.696,1.000,1.000
0.316,0.647,2.197,3.084,1.000,1.000
3.640,1.496,2.979,1.057,1.000,1.000
5.996,1.591,2.994,1.609,1.000,1.000
2.116,3.528,4.756,2.111,1.000,1.000
1.666,4.282,1.861,0.901,1.000,1.000
0.530,1.235,4.237,0.716,1.000,1.000
5.489,0.340,0.104,0.988,1.000,1.000
3.736,4.444,6.405,13.846,1.000,1.000
3.794,2.761,4.288,1.147,1.000,1.000
8.338,2.681,0.754,1.607,1.000,1.000
0.114,5.717,3.247,2.078,1.000,1.000
17.662,0.914,1.018,0.039,1.000,1.000
1.081,2.041,5.674,1.474,1.000,1.000
1.403,0.431,0.594,11.509,1.000,1.000
2.346,0.040,0.072,5.399,1.000,1.000
2.969,0.415,0.219,20.071,1.000,1.000
9.429,0.694,0.812,5.444,1.000,1.000
6.693,2.010,2.940,0.287,1.000,1.000
1.390,1.032,0.538,4.094,1.000,1.000
0.496,0.136,3.962,2.614,1.000,1.000
7.466,1.062,6.206,3.961,1.000,1.000
7.876,11.411,7.335,0.413,1.000,1.000
3.154,1.619,0.476,1.887,1.000,1.000
1.520,0.132,2.057,3.752,1.000,1.000
0.183,4.907,2.795,3.549,1.000,1.000
3.426,1.449,7.986,1.398,1.000,1.000
0.020,3.172,0.450,7.808,1.000,1.000
2.760,2.652,0.151,1.603,1.000,1.000
1.614,0.046,3.772,0.073,1.000,1.000
1.208,1.870,0.374,0.819,1.000,1.000
0.671,9.360,1.524,1.991,1.000,1.000
3.193,2.526,4.519,16.176,1.000,1.000
2.837,6.135,9.015,1.303,1.000,1.000
3.203,2.877,5.713,5.947,1.000,1.000
0.611,3.629,7.394,1.272,1.000,1.000
0.290,3.480,2.689,3.329,1.000,1.000
3.692,0.086,4.777,4.165,1.000,1.000
7.881,2.323,1.419,2.587,1.000,1.000
0.529,0.836,3.865,6.066,1.000,1.000
0.858,7.888,6.028,0.359,1.000,1.000
2.654,6.161,0.501,0.058,1.000,1.000
1.447,0.499,8.325,3.511,1.000,1.000
0.907,2.638,4.965,1.487,1.000,1.000
1.560,9.740,4.404,3.489,1.000,1.000
0.132,4.404,4.359,2.151,1.000,1.000
0.505,15.252,2.099,0.087,1.000,1.000
7.450,0.372,1.991,0.667,1.000,1.000
3.730,3.002,2.022,1.245,1.000,1.000
5.839,7.193,8.179,6.099,1.000,1.000
3.868,1.804,8.146,4.351,1.000,1.000
1.183,1.520,0.485,1.761,1.000,1.000
0.978,0.057,2.228,0.488,1.000,1.000
1.603,3.828,2.561,4.520,1.000,1.000
1.645,0.628,1.800,2.085,1.000,1.000
2.512,4.232,5.063,1.198,1.000,1.000
7.028,3.162,6.754,1.668,1.000,1.000
2.788,0.964,5.265,7.078,1.000,1.000
4.625,3.627,6.396,1.453,1.000,1.000
4.437,2.955,15.734,1.946,1.000,1.000
1.286,1.348,0.559,1.844,1.000,1.000
2.799,2.361,2.166,1.720,1.000,1.000
3.478,5.177,0.705,1.497,1.000,1.000
6.293,1.314,0.081,2.822,1.000,1.000
6.596,0.548,2.285,0.975,1.000,1.000
3.826,2.816,0.533,6.260,1.000,1.000
4.188,2.284,3.605,2.380,1.000,1.000
1.825,0.848,4.936,5.748,1.000,1.000
2.507,2.974,2.271,2.101,1.000,1.000
6.139,2.201,0.260,4.404,1.000,1.000
1.542,2.272,0.444,0.891,1.000,1.000
0.262,0.971,7.175,3.110,1.000,1.000
2.823,2.775,7.214,6.477,1.000,1.000
1.895,0.116,15.538,2.468,1.000,1.000
3.324,8.158,2.025,0.906,1.000,1.000
