3.918,5.791,22.688,0.732,0.671
8.186,9.531,78.025,0.389,0.314
8.063,4.266,34.394,0.172,0.664
7.227,3.812,27.550,0.993,0.678
4.971,7.930,39.419,0.608,0.967
5.867,8.343,48.949,0.365,0.777
4.451,6.220,27.683,0.106,0.228
5.913,5.680,33.584,0.802,0.755
3.363,3.492,11.744,0.622,0.647
5.074,2.670,13.550,0.504,0.690
9.532,1.580,15.061,0.879,0.499
4.609,6.320,29.128,0.976,0.345
6.153,8.303,51.092,0.391,0.698
2.547,2.074,5.284,0.780,0.881
4.073,0.199,0.808,0.438,0.032
5.650,3.443,19.453,0.515,0.330
5.066,7.303,36.997,0.123,0.982
9.819,3.675,36.089,0.709,0.432
9.082,5.036,45.735,0.912,0.821
1.592,1.774,2.824,0.709,0.055
2.147,0.251,0.539,0.642,0.336
6.341,7.902,50.107,0.603,0.622
0.756,6.011,4.547,0.747,0.814
1.445,5.518,7.974,1.000,0.641
5.013,0.809,4.056,0.557,0.927
7.268,9.240,67.150,0.700,0.408
0.504,6.513,3.286,0.330,0.686
2.180,3.091,6.737,0.103,0.431
9.870,2.689,26.543,0.482,0.719
7.404,9.809,72.623,0.926,0.272
3.022,9.120,27.566,0.208,0.276
8.171,8.124,66.376,0.581,0.168
0.285,3.350,0.955,0.575,0.277
7.135,5.992,42.750,0.076,0.610
8.139,7.860,63.970,0.822,0.981
6.795,4.561,30.988,0.995,0.581
6.142,2.445,15.021,0.080,0.365
1.730,6.400,11.072,0.301,0.544
9.319,9.415,87.734,0.249,0.863
8.883,9.456,83.994,0.986,0.339
1.794,2.108,3.781,0.577,0.179
7.247,0.173,1.251,0.238,0.271
3.492,2.665,9.307,0.413,0.822
6.057,7.535,45.645,0.209,0.970
4.305,2.905,12.508,0.205,0.634
2.179,1.820,3.966,0.760,0.172
4.438,9.651,42.833,0.148,0.063
1.583,9.682,15.327,0.156,0.570
4.127,3.406,14.056,0.304,0.848
3.198,5.244,16.771,0.495,0.405
6.773,3.442,23.312,0.902,0.621
0.894,0.653,0.584,0.912,0.024
5.030,5.946,29.911,0.684,0.596
0.217,8.383,1.816,0.603,0.526
2.585,2.977,7.697,0.962,0.277
6.236,3.081,19.216,0.201,0.977
2.057,2.865,5.894,0.664,0.158
7.657,8.371,64.097,0.420,0.585
9.597,9.181,88.112,0.619,0.818
9.658,4.532,43.769,0.458,0.349
7.712,1.574,12.138,0.077,0.955
5.628,3.788,21.317,0.705,0.505
7.642,4.979,38.055,0.771,0.782
3.000,0.930,2.791,0.858,0.521
8.914,5.010,44.662,0.817,0.710
8.536,5.776,49.301,0.180,0.396
0.173,7.851,1.362,0.495,0.432
4.747,0.516,2.450,0.950,0.022
8.066,2.405,19.398,0.762,0.833
2.710,3.058,8.287,0.325,0.022
5.911,1.067,6.307,0.693,0.003
5.556,5.489,30.498,0.265,0.039
5.806,9.993,58.023,0.399,0.964
9.616,6.286,60.451,0.317,0.902
3.982,1.046,4.163,0.458,0.947
1.073,3.644,3.910,0.094,0.452
6.279,1.075,6.753,0.405,0.804
3.688,4.676,17.245,0.419,0.122
2.621,6.501,17.040,0.573,0.269
1.963,5.108,10.029,0.798,0.156
0.996,4.957,4.937,0.054,0.733
2.449,6.508,15.938,0.492,0.589
0.769,1.220,0.938,0.531,0.388
0.186,9.044,1.680,0.459,0.758
2.833,4.371,12.380,0.291,0.609
6.050,0.456,2.757,0.065,0.581
1.765,6.304,11.124,0.332,0.202
0.146,8.729,1.277,0.419,0.378
5.645,1.315,7.422,0.463,0.394
8.817,8.843,77.964,0.223,0.873
4.013,8.011,32.148,0.969,0.957
3.257,4.081,13.293,0.372,0.199
1.023,2.391,2.447,0.904,0.625
9.769,7.784,76.041,0.517,0.819
0.749,2.609,1.954,0.448,0.482
1.860,2.717,5.054,0.189,0.265
9.073,7.447,67.569,0.478,0.189
5.903,8.495,50.148,0.415,0.085
7.822,9.333,72.999,0.910,0.368
6.901,2.624,18.109,0.227,0.999
9.841,9.261,91.138,0.529,0.341
2.626,5.920,15.543,0.651,0.055
8.201,8.866,72.707,0.236,0.503
7.773,5.470,42.516,0.320,0.272
7.879,2.149,16.935,0.819,0.872
2.160,8.154,17.613,0.477,0.134
4.068,4.231,17.209,0.149,0.880
2.540,7.135,18.124,0.086,0.313
8.282,2.952,24.452,0.202,0.600
6.929,3.132,21.697,0.040,0.760
8.497,3.977,33.789,0.833,0.062
5.499,1.365,7.506,0.906,0.534
3.531,1.431,5.054,0.628,0.460
3.050,5.816,17.740,0.753,0.352
5.198,6.344,32.977,0.664,0.043
1.999,9.710,19.409,0.857,0.803
9.893,1.755,17.360,0.327,0.396
