1.370,8.779,12.024
3.463,12.559,43.494
12.398,5.070,62.856
5.750,2.088,12.006
1.865,4.506,8.405
9.057,19.317,174.950
0.374,4.092,1.530
3.253,5.561,18.093
4.884,9.205,44.955
1.221,1.049,1.280
2.923,9.007,26.329
0.116,8.358,0.972
6.720,4.968,33.387
8.238,8.907,73.375
5.630,7.777,43.789
0.194,15.943,3.091
4.949,3.860,19.104
1.562,14.456,22.576
4.256,3.285,13.980
0.295,2.339,0.690
3.938,2.487,9.793
2.433,2.666,6.487
4.574,8.330,38.103
1.019,3.171,3.232
8.042,1.224,9.845
1.254,1.680,2.108
3.005,7.647,22.981
0.090,9.979,0.895
1.752,3.497,6.126
0.450,7.828,3.520
1.282,9.492,12.165
1.180,6.150,7.256
1.524,8.755,13.341
9.393,7.271,68.295
3.677,5.032,18.503
0.394,8.431,3.324
0.316,7.950,2.514
3.640,5.640,20.527
5.996,7.322,43.900
2.116,12.781,27.050
1.666,4.509,7.511
0.530,11.274,5.971
5.489,5.624,30.873
3.736,4.247,15.870
3.794,1.477,5.605
8.338,10.114,84.329
0.114,15.176,1.727
17.662,6.828,120.593
1.081,3.158,3.414
1.403,3.643,5.111
2.346,1.581,3.707
2.969,3.236,9.608
9.429,5.490,51.765
6.693,2.585,17.301
1.390,11.045,15.350
0.496,1.980,0.981
7.466,7.112,53.097
7.876,1.216,9.574
3.154,4.162,13.124
1.520,6.435,9.781
0.183,9.319,1.704
3.426,2.096,7.183
0.020,10.288,0.206
2.760,0.794,2.193
1.614,2.820,4.552
1.208,3.395,4.100
0.671,7.314,4.910
3.193,5.343,17.060
2.837,3.412,9.679
3.203,3.833,12.277
0.611,3.270,2.000
0.290,7.150,2.070
3.692,1.211,4.470
7.881,7.552,59.517
0.529,21.738,11.509
0.858,3.967,3.402
2.654,4.514,11.980
1.447,9.719,14.063
0.907,0.752,0.682
1.560,13.870,21.637
0.132,9.810,1.298
0.505,1.768,0.892
7.450,5.239,39.030
3.730,2.807,10.468
5.839,2.117,12.359
3.868,3.344,12.935
1.183,12.165,14.394
0.978,18.208,17.814
1.603,9.301,14.907
1.645,2.675,4.401
2.512,5.839,14.666
7.028,2.378,16.713
2.788,2.469,6.884
4.625,1.759,8.135
4.437,2.285,10.139
1.286,3.226,4.149
2.799,14.945,41.836
3.478,5.261,18.295
6.293,5.179,32.587
6.596,12.341,81.400
3.826,2.618,10.015
4.188,5.327,22.309
1.825,3.350,6.115
2.507,10.026,25.138
6.139,2.837,17.415
1.542,0.617,0.951
0.262,5.552,1.455
2.823,2.523,7.122
1.895,1.833,3.473
3.324,9.396,31.227
6.379,3.486,22.238
2.784,2.632,7.327
9.268,14.439,133.821
0.188,3.458,0.650
4.980,3.606,17.955
5.922,0.912,5.403
4.808,6.253,30.062
1.070,4.830,5.169
1.370,8.194,11.227
4.355,4.416,19.231
6.491,4.146,26.915
3.847,8.590,33.048
1.483,1.710,2.536
1.587,4.737,7.519
7.033,2.653,18.659
0.599,2.276,1.363
0.174,9.999,1.735
7.027,7.694,54.070
0.979,1.822,1.783
6.254,13.231,82.753
0.951,2.418,2.299
6.639,3.425,22.737
6.363,5.884,37.441
3.231,7.539,24.354
2.369,10.815,25.622
6.351,6.981,44.333
1.687,2.300,3.879
2.234,4.760,10.636
3.478,16.830,58.526
0.843,0.244,0.205
1.967,3.329,6.547
0.984,1.342,1.320
4.402,7.526,33.126
4.492,0.894,4.016
2.495,6.356,15.857
2.535,3.822,9.688
5.162,2.736,14.123
8.713,3.535,30.798
0.709,4.086,2.896
1.176,14.917,17.536
2.775,1.165,3.232
0.889,5.157,4.583
1.813,3.156,5.720
5.601,5.834,32.677
0.429,10.775,4.627
3.246,7.659,24.858
2.594,3.431,8.901
3.165,1.050,3.323
4.417,13.454,59.426
10.597,3.745,39.687
2.564,5.213,13.366
1.150,4.705,5.411
2.560,5.504,14.091
0.277,4.098,1.134
3.248,9.007,29.259
1.558,7.014,10.925
2.142,2.966,6.354
11.401,3.737,42.610
2.525,8.650,21.837
8.229,5.934,48.835
0.996,14.975,14.914
1.666,3.175,5.287
6.577,4.227,27.801
1.439,14.880,21.406
8.148,4.327,35.258
1.176,1.657,1.948
3.535,4.742,16.761
0.761,8.479,6.456
1.280,3.608,4.619
0.928,1.795,1.666
0.866,3.842,3.328
2.333,13.314,31.066
0.640,3.595,2.302
9.753,5.315,51.831
1.071,3.795,4.064
5.649,6.729,38.011
0.299,6.665,1.995
0.679,8.315,5.645
0.562,9.961,5.600
8.277,4.035,33.395
3.639,3.571,12.995
0.392,10.335,4.054
12.385,16.836,208.512
7.216,9.868,71.207
5.913,3.624,21.427
2.720,2.398,6.524
2.229,8.140,18.147
0.627,5.012,3.141
8.014,6.310,50.566
1.684,14.834,24.986
5.542,8.934,49.512
0.000,11.333,0.006
8.365,5.968,49.924
6.360,7.160,45.534
5.462,4.092,22.349
0.379,6.298,2.386
1.179,5.598,6.601
0.601,8.886,5.342
1.389,2.074,2.880
1.879,9.645,18.125
2.510,11.456,28.756
3.331,8.079,26.910
0.684,7.919,5.419
4.396,0.976,4.290
0.203,0.636,0.129
5.234,4.349,22.765
1.860,1.930,3.590
1.927,4.680,9.019
0.896,1.057,0.948
0.175,13.871,2.429
5.083,11.772,59.836
0.097,5.267,0.508
2.034,5.516,11.222
0.244,8.641,2.112
0.753,12.128,9.136
2.898,1.808,5.239
1.878,6.597,12.390
6.121,3.166,19.377
4.934,5.683,28.040
2.468,1.223,3.019
2.227,3.375,7.518
4.760,8.285,39.439
7.185,12.806,92.017
0.058,3.022,0.175
1.553,11.636,18.065
0.496,1.472,0.731
3.765,1.254,4.724
0.610,2.337,1.424
3.245,3.042,9.873
9.062,6.451,58.459
1.450,5.085,7.372
6.622,2.728,18.062
2.400,16.702,40.088
1.258,9.588,12.064
1.920,9.074,17.418
5.531,0.456,2.520
0.186,11.377,2.120
1.092,4.257,4.647
8.049,1.593,12.820
15.391,1.449,22.296
0.357,5.459,1.950
7.415,4.990,36.999
0.543,7.567,4.110
2.497,5.235,13.071
1.247,2.173,2.710
1.649,1.048,1.728
2.443,2.654,6.485
2.592,8.074,20.925
1.641,14.173,23.256
3.707,1.134,4.202
2.473,5.801,14.343
5.038,4.104,20.673
7.003,5.813,40.706
2.504,9.709,24.314
2.907,1.506,4.379
8.492,4.587,38.952
3.949,4.980,19.665
0.603,4.388,2.648
0.594,2.583,1.535
0.724,1.389,1.006
11.398,10.270,117.052
1.206,7.713,9.306
3.068,5.006,15.359
3.606,1.318,4.753
0.040,7.133,0.287
2.110,10.426,22.000
4.861,8.913,43.321
0.304,5.486,1.667
10.418,1.410,14.687
2.283,0.611,1.396
0.144,4.913,0.709
6.535,4.448,29.068
0.405,5.725,2.318
1.010,4.259,4.301
2.726,1.224,3.337
0.744,10.964,8.154
0.822,5.139,4.223
1.545,4.278,6.610
0.651,3.876,2.522
1.350,5.697,7.691
