5.791,0.763,0.003,0.522,0.968,0.916
9.531,5.478,9.248,0.715,0.147,0.085
4.266,4.200,9.906,0.333,0.168,0.042
3.812,8.039,4.796,0.400,0.286,0.224
7.930,3.588,2.216,0.461,0.768,0.741
8.343,7.335,9.856,0.092,0.698,0.382
6.220,0.124,4.619,0.442,0.281,0.195
5.680,3.931,6.464,0.616,0.381,0.327
3.492,5.567,5.877,0.721,0.372,0.597
2.670,5.850,6.172,0.664,0.706,0.051
1.580,5.953,2.729,0.408,0.429,0.711
6.320,1.335,1.637,0.208,0.218,0.971
8.303,0.139,0.533,0.495,0.820,0.937
2.074,2.396,5.430,0.584,0.480,0.129
0.199,8.672,5.490,0.022,0.181,0.525
3.443,0.395,6.844,0.599,0.059,0.307
7.303,2.505,3.650,0.015,0.607,0.944
3.675,3.014,0.301,0.229,0.462,0.027
5.036,9.779,9.653,0.724,0.170,0.233
1.774,8.826,5.123,0.174,0.848,0.682
0.251,5.227,9.250,0.843,0.559,0.947
7.902,7.585,7.622,0.457,0.529,0.304
6.011,1.860,8.538,0.375,0.044,0.668
5.518,1.968,1.630,0.799,0.613,0.751
0.809,4.976,2.502,0.703,0.383,0.647
9.240,7.309,1.294,0.582,0.361,0.946
6.513,5.279,1.003,0.320,0.615,0.575
3.091,9.712,3.523,0.688,0.593,0.977
2.689,8.639,1.893,0.203,0.448,0.369
9.809,4.499,4.684,0.736,0.109,0.731
9.120,6.380,6.360,0.749,0.986,0.872
8.124,4.757,7.758,0.634,0.727,0.560
3.350,8.564,7.273,0.311,0.395,0.784
5.992,6.079,0.747,0.650,0.663,0.769
7.860,1.466,8.394,0.122,0.244,0.512
4.561,3.059,6.656,0.227,0.193,0.472
2.445,0.956,9.608,0.236,0.132,0.417
6.400,2.661,7.133,0.985,0.022,0.859
9.415,2.758,0.040,0.921,0.043,0.628
9.456,4.912,3.779,0.155,0.149,0.749
2.108,0.777,7.292,0.266,0.401,0.302
0.173,9.923,8.769,0.509,0.388,0.646
2.665,0.791,1.629,0.214,0.969,0.883
7.535,0.386,5.084,0.354,0.746,0.490
2.905,8.290,1.733,0.112,0.496,0.676
1.820,8.780,5.453,0.366,0.808,0.232
9.651,9.099,3.672,0.062,0.114,0.994
9.682,0.237,2.264,0.544,0.555,0.691
3.406,6.119,5.514,0.897,0.567,0.861
5.244,4.329,6.461,0.264,0.822,0.884
3.442,9.919,4.165,0.465,0.280,0.679
0.653,0.944,8.450,0.526,0.958,0.467
5.946,6.969,1.747,0.483,0.945,0.484
8.383,4.284,4.080,0.863,0.126,0.909
2.977,2.845,5.334,0.968,0.646,0.346
3.081,0.470,1.385,0.917,0.154,0.650
2.865,8.430,4.209,0.289,0.810,0.523
8.371,4.871,3.647,0.592,0.773,0.746
9.181,7.068,9.885,0.644,0.734,0.885
4.532,8.467,4.856,0.049,0.487,0.886
1.574,2.863,2.607,0.273,0.166,0.767
3.788,2.775,4.459,0.677,0.801,0.833
4.979,9.773,6.765,0.153,0.942,0.796
0.930,4.859,0.199,0.121,0.686,0.040
5.010,1.889,1.487,0.240,0.780,0.756
5.776,1.208,4.032,0.048,0.666,0.417
7.851,5.204,7.504,0.428,0.387,0.300
0.516,1.380,4.181,0.178,0.051,0.604
2.405,7.538,4.313,0.428,0.931,0.788
3.058,7.721,9.191,0.664,0.506,0.870
1.067,9.841,9.102,0.460,0.320,0.198
5.489,7.732,6.688,0.475,0.919,0.331
9.993,9.902,5.823,0.844,0.366,0.628
6.286,6.799,8.818,0.089,0.459,0.571
1.046,4.642,4.989,0.720,0.140,0.757
3.644,1.084,1.307,0.785,0.818,0.881
1.075,4.353,7.238,0.366,0.344,0.828
4.676,5.750,9.016,0.915,0.990,0.698
6.501,1.849,6.407,0.904,0.271,0.915
5.108,0.701,7.903,0.464,0.598,0.692
4.957,7.572,3.308,0.296,0.821,0.884
6.508,9.640,1.619,0.063,0.904,0.729
1.220,0.193,0.070,0.329,0.696,0.079
9.044,6.373,2.222,0.043,0.482,0.010
4.371,4.470,2.450,0.498,0.196,0.809
0.456,4.137,6.309,0.333,0.939,0.580
6.304,3.090,7.007,0.335,0.517,0.957
8.729,6.905,3.930,0.041,0.313,0.444
1.315,7.442,3.209,0.398,0.444,0.194
8.843,1.944,1.745,0.324,0.976,0.174
8.011,5.020,7.983,0.441,0.618,0.169
4.081,4.764,7.741,0.852,0.623,0.132
2.391,9.479,4.028,0.085,0.442,0.894
7.784,5.234,6.999,0.606,0.896,0.120
2.609,8.847,0.493,0.169,0.552,0.861
2.717,9.678,4.091,0.696,0.755,0.613
7.447,3.537,2.690,0.122,0.050,0.365
8.495,6.244,8.475,0.284,0.690,0.975
9.333,0.988,7.217,0.430,0.935,0.594
2.624,8.273,7.725,0.152,0.565,0.091
9.261,5.018,9.191,0.175,0.178,0.073
5.920,2.467,4.074,0.769,0.543,0.585
8.866,0.160,7.673,0.145,0.870,0.050
5.470,3.987,6.646,0.579,0.875,0.927
2.149,9.724,6.149,0.422,0.955,0.459
8.154,6.221,7.534,0.333,0.899,0.235
4.231,7.632,6.338,0.445,0.156,0.098
7.135,7.014,0.930,0.405,0.126,0.857
2.952,8.036,5.656,0.395,0.438,0.245
3.132,1.601,9.081,0.590,0.673,0.485
3.977,6.873,3.239,0.799,0.431,0.594
1.365,9.905,9.234,0.737,0.515,0.417
