0.290,0.507,4.198,0.617
2.262,3.845,0.089,0.778
1.516,0.225,3.844,1.309
2.361,0.948,2.378,5.321
2.912,1.216,0.070,0.247
14.773,4.937,1.880,137.089
6.290,3.124,4.717,92.681
1.847,7.470,1.880,25.938
9.416,1.323,1.994,24.846
0.576,1.093,5.756,3.624
4.667,3.968,0.284,5.250
4.640,1.193,9.814,54.343
3.949,7.087,0.745,20.839
4.240,3.441,0.921,13.438
0.446,2.505,1.729,1.931
6.165,1.308,3.197,25.773
4.036,4.965,0.581,11.636
6.464,0.029,2.673,0.495
1.487,2.805,1.960,8.180
0.093,2.732,6.314,1.605
16.345,0.410,0.651,4.361
4.095,0.023,0.107,0.010
14.418,0.155,0.863,1.929
4.631,1.339,0.012,0.076
0.222,5.719,0.426,0.541
2.411,3.492,0.841,7.080
1.171,0.008,2.325,0.022
2.074,6.660,0.248,3.425
1.820,0.798,5.196,7.547
0.228,6.642,8.509,12.904
1.490,11.166,1.390,23.125
1.459,2.456,1.550,5.554
2.633,0.013,4.101,0.139
2.817,11.662,3.642,119.641
0.434,1.208,8.011,4.200
1.752,2.141,1.316,4.937
0.174,4.191,1.666,1.214
2.795,5.042,0.082,1.158
6.704,1.602,0.185,1.988
4.225,6.654,1.108,31.142
4.551,6.688,1.302,39.639
2.118,2.626,1.975,10.987
2.677,3.599,1.978,19.053
2.306,2.447,1.572,8.874
0.790,3.796,1.429,4.284
0.537,1.325,0.996,0.710
2.098,2.392,0.065,0.324
0.194,1.765,0.656,0.225
0.742,0.368,4.373,1.194
4.364,0.235,2.916,2.992
1.113,4.447,3.120,15.442
2.063,0.505,1.562,1.629
4.763,4.796,1.884,43.051
0.005,1.154,0.103,0.001
1.371,1.383,2.217,4.205
3.670,2.080,0.385,2.940
3.888,1.437,11.714,65.433
0.637,0.410,5.043,1.317
9.922,5.941,3.076,181.351
1.519,0.419,7.243,4.614
1.255,1.584,1.768,3.514
2.933,5.875,0.452,7.789
2.140,0.522,2.931,3.272
4.249,7.993,4.016,136.428
5.695,0.034,3.508,0.679
19.168,0.391,1.588,11.919
7.176,0.231,1.475,2.443
1.341,3.994,10.674,57.172
9.507,0.724,0.314,2.163
0.137,1.910,7.996,2.100
2.264,3.074,6.827,47.512
0.985,6.699,2.646,17.459
8.209,0.637,0.728,3.804
2.343,2.200,3.239,16.697
1.665,1.312,1.158,2.529
3.713,0.519,7.908,15.232
1.615,11.231,5.331,96.692
1.481,4.074,4.189,25.275
1.539,1.615,2.727,6.774
0.610,0.036,1.222,0.027
0.982,8.449,3.035,25.183
0.550,5.710,0.863,2.713
1.568,4.728,10.504,77.865
0.365,2.956,0.306,0.330
2.287,3.274,5.275,39.506
6.616,9.277,2.374,145.705
0.757,2.656,3.780,7.600
9.952,0.748,0.419,3.120
10.290,5.011,0.314,16.189
3.776,0.470,2.905,5.153
0.929,0.450,0.654,0.273
1.630,2.402,1.394,5.457
0.906,0.502,6.922,3.148
1.596,1.203,0.526,1.011
1.169,2.413,0.782,2.208
1.734,0.222,1.431,0.552
7.469,8.385,2.288,143.307
5.150,0.422,3.741,8.125
1.896,4.035,2.457,18.796
1.238,1.507,0.090,0.168
0.263,2.277,0.100,0.060
0.315,4.341,4.019,5.491
10.194,6.745,8.853,608.714
2.260,1.512,0.260,0.889
1.086,6.333,5.348,36.793
1.237,9.284,2.830,32.503
5.067,6.203,3.318,104.273
5.318,2.684,2.916,41.626
0.684,0.409,0.770,0.216
2.315,2.187,5.123,25.943
1.928,1.526,8.683,25.552
17.027,0.111,0.548,1.036
2.137,1.442,1.063,3.277
