3.918,8.187,12.105,0.708,0.181
8.186,2.055,10.241,0.181,0.827
8.063,4.030,12.093,0.144,0.429
7.227,3.342,10.570,0.449,0.281
4.971,8.312,13.283,0.382,0.850
5.867,3.575,9.442,0.707,0.670
4.451,6.517,10.968,0.799,0.619
5.913,3.290,9.203,0.360,0.724
3.363,7.831,11.194,0.142,0.532
5.074,7.914,12.989,0.872,0.681
9.532,4.678,14.210,0.611,0.894
4.609,2.102,6.711,0.780,0.565
6.153,2.857,9.010,0.691,0.959
2.547,8.225,10.772,0.137,0.883
4.073,3.464,7.537,0.892,0.064
5.650,1.265,6.915,0.856,0.560
5.066,2.636,7.702,0.279,0.188
9.819,2.846,12.665,0.583,0.582
9.082,1.192,10.274,0.923,0.039
1.592,3.737,5.329,0.352,0.893
2.147,7.850,9.997,0.157,0.366
6.341,6.709,13.050,0.151,0.847
0.756,9.325,10.081,0.452,0.330
1.445,1.193,2.638,0.340,0.828
5.013,5.935,10.949,0.583,0.365
7.268,2.651,9.919,0.479,0.970
0.504,5.379,5.883,0.966,0.138
2.180,2.631,4.811,0.443,0.799
9.870,1.907,11.777,0.246,0.471
7.404,4.586,11.990,0.439,0.029
3.022,3.671,6.693,0.441,0.551
8.171,3.449,11.620,0.164,0.103
0.285,0.195,0.480,0.659,0.742
7.135,3.797,10.932,0.067,0.873
8.139,8.866,17.004,0.709,0.617
6.795,8.826,15.621,0.448,0.917
6.142,6.241,12.383,0.801,0.839
1.730,4.702,6.432,0.902,0.571
9.319,7.499,16.817,0.192,0.246
8.883,1.362,10.244,0.843,0.855
1.794,6.764,8.558,0.423,0.079
7.247,2.354,9.601,0.007,0.348
3.492,7.887,11.380,0.992,0.957
6.057,4.016,10.073,0.545,0.573
4.305,8.171,12.476,0.941,0.195
2.179,8.046,10.225,0.616,0.667
4.438,5.333,9.771,0.288,0.298
1.583,9.507,11.090,0.390,0.800
4.127,1.759,5.886,0.425,0.528
3.198,6.317,9.515,0.970,0.577
6.773,2.947,9.721,0.305,0.905
0.894,0.049,0.943,0.990,0.578
5.030,6.133,11.163,0.837,0.106
0.217,7.857,8.074,0.767,0.843
2.585,1.820,4.406,0.146,0.929
6.236,3.978,10.213,0.540,0.751
2.057,8.746,10.803,0.700,0.145
7.657,2.093,9.749,0.890,0.357
9.597,6.850,16.447,0.077,0.602
9.658,0.168,9.826,0.880,0.151
7.712,2.454,10.166,0.918,0.326
5.628,5.712,11.341,0.384,0.208
7.642,0.900,8.542,0.565,0.713
3.000,5.783,8.783,0.156,0.824
8.914,6.320,15.234,0.552,0.722
8.536,8.381,16.917,0.703,0.241
0.173,3.412,3.585,0.423,0.414
4.747,0.116,4.863,0.172,0.213
8.066,7.438,15.503,0.725,0.639
2.710,1.525,4.235,0.327,0.421
5.911,6.301,12.211,0.328,0.415
5.556,8.356,13.912,0.545,0.655
5.806,2.066,7.872,0.193,0.212
9.616,3.227,12.843,0.439,0.047
3.982,2.987,6.969,0.702,0.915
1.073,8.618,9.691,0.293,0.700
6.279,6.965,13.244,0.492,0.349
3.688,1.529,5.217,0.468,0.501
2.621,2.333,4.954,0.227,0.574
