0.722,0.678,0.552,0.364,1.000
0.490,0.486,0.441,0.335,1.000
0.587,0.522,0.598,0.742,1.000
0.604,0.368,0.272,0.560,1.000
0.445,0.595,0.388,0.332,1.000
0.443,0.612,0.446,0.448,1.000
0.394,0.362,0.456,0.411,1.000
0.518,0.657,0.698,0.375,1.000
0.665,0.353,0.438,0.178,1.000
0.643,0.474,0.290,0.420,1.000
0.513,0.488,0.436,0.513,1.000
0.592,0.470,0.697,0.630,1.000
0.531,0.491,0.605,0.676,1.000
0.272,0.588,0.328,0.294,1.000
0.487,0.555,0.507,0.434,1.000
0.618,0.421,0.490,0.377,1.000
0.447,0.524,0.569,0.541,1.000
0.338,0.499,0.606,0.428,1.000
0.497,0.482,0.641,0.480,1.000
0.422,0.409,0.428,0.794,1.000
0.739,0.255,0.428,0.313,1.000
0.265,0.667,0.565,0.323,1.000
0.401,0.598,0.487,0.577,1.000
0.699,0.433,0.336,0.507,1.000
0.320,0.429,0.456,0.712,1.000
0.492,0.706,0.383,0.365,1.000
0.552,0.375,0.607,0.462,1.000
0.320,0.352,0.597,0.778,1.000
0.538,0.466,0.548,0.443,1.000
0.435,0.435,0.518,0.463,1.000
0.446,0.463,0.456,0.301,1.000
0.525,0.329,0.496,0.163,1.000
0.631,0.446,0.477,0.559,1.000
0.749,0.533,0.306,0.593,1.000
0.416,0.554,0.547,0.454,1.000
0.771,0.447,0.554,0.486,1.000
0.531,0.637,0.630,0.395,1.000
0.673,0.342,0.272,0.583,1.000
0.886,0.284,0.655,0.785,1.000
0.651,0.611,0.326,0.785,1.000
0.760,0.559,0.473,0.372,1.000
0.547,0.613,0.403,0.555,1.000
0.255,0.562,0.409,0.829,1.000
0.566,0.435,0.690,0.354,1.000
0.450,0.512,0.632,0.622,1.000
0.473,0.441,0.231,0.602,1.000
0.461,0.531,0.655,0.192,1.000
0.419,0.543,0.239,0.362,1.000
0.487,0.591,0.563,0.521,1.000
0.560,0.681,0.711,0.404,1.000
0.447,0.453,0.547,0.381,1.000
0.737,0.643,0.643,0.660,1.000
0.302,0.486,0.435,0.646,1.000
0.404,0.310,0.548,0.506,1.000
0.404,0.644,0.413,0.486,1.000
0.548,0.683,0.719,0.221,1.000
0.554,0.436,0.544,0.681,1.000
0.590,0.752,0.465,0.902,1.000
0.280,0.587,0.525,0.845,1.000
0.682,0.530,0.497,0.224,1.000
0.528,0.511,0.650,0.095,1.000
0.564,0.718,0.498,0.636,1.000
0.848,0.432,0.534,0.510,1.000
0.469,0.708,0.357,0.581,1.000
0.357,0.557,0.540,0.283,1.000
0.686,0.476,0.591,0.596,1.000
0.696,0.430,0.264,0.735,1.000
0.460,0.534,0.419,0.546,1.000
0.487,0.458,0.461,0.422,1.000
0.651,0.372,0.566,0.518,1.000
0.382,0.616,0.594,0.407,1.000
0.692,0.610,0.335,0.380,1.000
0.353,0.614,0.597,0.353,1.000
0.287,0.409,0.480,0.579,1.000
0.582,0.443,0.408,0.706,1.000
0.417,0.367,0.551,0.684,1.000
0.310,0.377,0.687,0.739,1.000
0.458,0.517,0.711,0.666,1.000
0.448,0.771,0.589,0.134,1.000
0.721,0.582,0.375,0.675,1.000
0.429,0.498,0.590,0.552,1.000
0.493,0.269,0.666,0.583,1.000
0.592,0.380,0.362,0.213,1.000
0.200,0.540,0.611,0.406,1.000
0.608,0.339,0.398,0.460,1.000
0.469,0.403,0.445,0.367,1.000
0.663,0.606,0.387,0.683,1.000
0.593,0.695,0.504,0.649,1.000
0.426,0.566,0.578,0.345,1.000
0.475,0.673,0.521,0.469,1.000
0.625,0.409,0.421,0.584,1.000
0.607,0.365,0.413,0.482,1.000
0.487,0.474,0.665,0.437,1.000
0.409,0.525,0.201,0.311,1.000
0.388,0.526,0.436,0.657,1.000
0.375,0.430,0.421,0.555,1.000
0.615,0.479,0.575,0.595,1.000
0.578,0.437,0.349,0.487,1.000
0.432,0.401,0.419,0.745,1.000
0.373,0.521,0.519,0.423,1.000
0.515,0.603,0.217,0.534,1.000
0.502,0.501,0.469,0.383,1.000
0.399,0.472,0.567,0.572,1.000
0.544,0.390,0.260,0.508,1.000
0.561,0.631,0.374,0.680,1.000
0.613,0.364,0.485,0.771,1.000
0.216,0.409,0.251,0.229,1.000
0.482,0.530,0.390,0.679,1.000
0.489,0.656,0.481,0.830,1.000
0.415,0.504,0.584,0.510,1.000
0.426,0.386,0.481,0.612,1.000
0.303,0.469,0.545,0.566,1.000
0.695,0.582,0.383,0.192,1.000
0.646,0.682,0.562,0.554,1.000
0.373,0.582,0.414,0.765,1.000
0.605,0.701,0.463,0.810,1.000
0.480,0.362,0.525,0.643,1.000
0.306,0.512,0.725,0.536,1.000
0.462,0.544,0.591,0.264,1.000
0.352,0.498,0.565,0.422,1.000
0.350,0.364,0.532,0.333,1.000
0.225,0.346,0.824,0.502,1.000
0.412,0.509,0.365,0.108,1.000
0.400,0.475,0.608,0.403,1.000
0.463,0.391,0.424,0.409,1.000
0.468,0.635,0.470,0.619,1.000
0.614,0.492,0.340,0.496,1.000
0.687,0.537,0.370,0.347,1.000
0.558,0.580,0.446,0.579,1.000
0.346,0.614,0.593,0.925,1.000
0.525,0.402,0.668,0.169,1.000
0.327,0.434,0.556,0.231,1.000
0.569,0.521,0.607,0.321,1.000
0.517,0.570,0.471,0.503,1.000
0.513,0.594,0.575,0.786,1.000
0.428,0.457,0.453,0.735,1.000
0.417,0.441,0.538,0.303,1.000
0.647,0.304,0.465,0.213,1.000
0.456,0.423,0.575,0.512,1.000
0.653,0.392,0.355,0.653,1.000
0.638,0.520,0.450,0.631,1.000
0.549,0.793,0.371,0.426,1.000
0.588,0.581,0.234,0.588,1.000
0.321,0.632,0.315,0.264,1.000
0.435,0.417,0.689,0.735,1.000
0.470,0.398,0.483,0.581,1.000
0.630,0.455,0.591,0.494,1.000
0.398,0.366,0.665,0.308,1.000
0.636,0.437,0.452,0.750,1.000
0.571,0.500,0.537,0.410,1.000
0.562,0.571,0.466,0.549,1.000
0.397,0.408,0.380,0.284,1.000
