4.198,0.685,4.883
0.089,0.750,0.839
3.844,0.680,4.524
2.378,0.465,2.842
0.070,0.259,0.328
1.880,0.524,2.403
4.717,0.738,5.454
1.880,0.543,2.423
1.994,0.387,2.381
5.756,0.451,6.207
0.284,0.502,0.786
9.814,0.580,10.394
0.745,0.873,1.618
0.921,0.595,1.516
1.729,0.445,2.174
3.197,0.490,3.687
0.581,0.440,1.021
2.673,0.498,3.171
1.960,0.343,2.303
6.314,0.504,6.818
0.651,0.494,1.145
0.107,0.428,0.536
0.863,0.471,1.333
0.012,0.424,0.436
0.426,0.619,1.045
0.841,0.514,1.355
2.325,0.346,2.672
0.248,0.487,0.735
5.196,0.468,5.664
8.509,0.315,8.824
1.390,0.612,2.002
1.550,0.425,1.974
4.101,0.369,4.470
3.642,0.498,4.140
8.011,0.512,8.523
1.316,0.668,1.985
1.666,0.509,2.176
0.082,0.453,0.536
0.185,0.428,0.613
1.108,0.526,1.634
1.302,0.497,1.800
1.975,0.707,2.682
1.978,0.536,2.514
1.572,0.700,2.272
1.429,0.511,1.940
0.996,0.543,1.540
0.065,0.456,0.521
0.656,0.390,1.046
4.373,0.425,4.798
2.916,0.483,3.399
3.120,0.341,3.461
1.562,0.433,1.996
1.884,0.746,2.631
0.103,0.397,0.500
2.217,0.649,2.866
0.385,0.537,0.922
11.714,0.374,12.088
5.043,0.565,5.608
3.076,0.567,3.643
7.243,0.617,7.860
1.768,0.277,2.045
0.452,0.272,0.724
2.931,0.514,3.445
4.016,0.530,4.547
3.508,0.537,4.045
1.588,0.266,1.854
1.475,0.696,2.171
10.674,0.162,10.836
0.314,0.427,0.741
7.996,0.539,8.534
6.827,0.595,7.422
2.646,0.492,3.138
0.728,0.435,1.163
3.239,0.810,4.048
1.158,0.367,1.525
7.908,0.324,8.232
5.331,0.439,5.770
4.189,0.505,4.695
2.727,0.410,3.137
1.222,0.413,1.635
3.035,0.523,3.558
0.863,0.549,1.412
10.504,0.548,11.052
0.306,0.460,0.765
5.275,0.465,5.740
2.374,0.563,2.938
3.780,0.425,4.205
0.419,0.339,0.758
0.314,0.521,0.835
2.905,0.633,3.538
0.654,0.365,1.020
1.394,0.411,1.805
6.922,0.661,7.583
0.526,0.559,1.085
0.782,0.601,1.383
1.431,0.500,1.931
2.288,0.549,2.837
3.741,0.332,4.072
2.457,0.461,2.917
0.090,0.401,0.492
0.100,0.404,0.504
4.019,0.516,4.536
8.853,0.428,9.281
0.260,0.164,0.425
5.348,0.449,5.797
2.830,0.671,3.501
3.318,0.389,3.707
2.916,0.507,3.423
0.770,0.383,1.153
5.123,0.593,5.716
8.683,0.321,9.004
0.548,0.337,0.885
1.063,0.354,1.418
3.461,0.429,3.891
0.998,0.602,1.601
4.463,0.521,4.985
1.436,0.217,1.653
2.002,0.671,2.674
3.125,0.619,3.744
2.194,0.698,2.892
1.213,0.500,1.712
10.824,0.459,11.283
0.374,0.737,1.111
0.889,0.621,1.511
6.787,0.531,7.318
0.837,0.472,1.310
6.107,0.465,6.572
5.395,0.595,5.990
0.252,0.455,0.707
0.880,0.645,1.525
0.792,0.317,1.110
0.048,0.556,0.604
2.968,0.500,3.468
0.450,0.777,1.226
1.125,0.388,1.514
0.733,0.683,1.415
2.169,0.575,2.744
2.332,0.516,2.848
0.352,0.542,0.894
0.655,0.408,1.063
3.682,0.676,4.358
0.204,0.489,0.694
3.489,0.309,3.797
2.041,0.220,2.261
0.673,0.533,1.206
1.810,0.766,2.576
2.392,0.395,2.787
4.066,0.416,4.482
5.203,0.734,5.937
3.552,0.397,3.950
0.038,0.552,0.590
5.270,0.685,5.955
0.147,0.173,0.320
7.774,0.464,8.239
0.761,0.374,1.135
5.370,0.624,5.994
0.439,0.456,0.895
2.702,0.472,3.175
4.274,0.726,4.999
3.762,0.572,4.334
2.651,0.544,3.195
0.442,0.513,0.955
0.224,0.677,0.901
0.524,0.509,1.033
2.967,0.557,3.524
1.282,0.493,1.775
1.513,0.528,2.042
5.892,0.655,6.547
4.357,0.409,4.767
