4.222,9.204,38.855
7.619,7.606,57.954
7.699,4.192,32.274
4.084,1.590,6.495
1.695,5.333,9.037
6.760,8.607,58.186
5.964,2.297,13.700
31.296,2.207,69.069
1.018,1.984,2.019
3.146,1.707,5.370
8.441,1.447,12.218
4.803,1.510,7.254
3.538,9.310,32.934
6.728,0.412,2.770
10.375,5.954,61.774
10.590,5.044,53.417
0.952,2.266,2.158
6.351,9.731,61.801
2.209,7.750,17.117
2.167,6.251,13.545
5.907,5.551,32.789
5.087,2.359,12.000
3.326,1.088,3.620
1.705,2.656,4.527
5.251,3.365,17.669
9.128,9.575,87.395
4.849,0.873,4.233
10.118,9.052,91.590
4.899,5.311,26.019
4.402,6.239,27.462
11.157,1.118,12.470
12.949,3.591,46.496
4.516,1.624,7.334
3.795,8.722,33.102
6.191,1.868,11.564
17.614,6.041,106.414
4.328,8.630,37.354
4.442,0.571,2.536
9.023,3.487,31.466
7.728,5.750,44.434
4.182,1.783,7.457
5.193,1.809,9.393
6.055,8.085,48.955
9.560,5.837,55.805
0.547,7.409,4.056
6.493,7.294,47.363
5.318,5.385,28.636
3.010,9.333,28.096
1.758,3.757,6.604
10.068,9.824,98.906
4.647,7.505,34.876
10.167,3.416,34.732
13.713,8.638,118.455
1.257,5.252,6.600
2.886,8.426,24.318
5.201,9.306,48.400
7.940,6.315,50.145
4.968,5.781,28.721
3.263,4.550,14.849
2.750,3.676,10.111
2.236,9.316,20.828
7.560,7.817,59.097
2.569,0.197,0.506
2.113,5.484,11.589
4.731,1.054,4.985
2.956,3.168,9.363
5.601,8.143,45.610
5.037,8.815,44.398
4.847,9.299,45.074
12.432,7.091,88.153
3.847,5.153,19.824
1.913,4.514,8.633
8.004,1.071,8.575
0.417,4.891,2.038
9.098,9.927,90.316
2.282,0.453,1.033
0.721,4.496,3.241
2.172,3.188,6.925
4.533,4.599,20.851
1.304,6.609,8.619
6.624,3.414,22.613
4.979,4.247,21.146
5.414,4.537,24.563
8.714,8.030,69.969
5.654,1.199,6.778
1.439,8.567,12.327
6.128,0.969,5.935
15.314,2.836,43.439
0.964,6.846,6.599
12.737,5.897,75.113
4.795,2.983,14.303
13.560,5.961,80.827
0.879,1.162,1.021
6.785,4.766,32.337
13.161,6.252,82.281
9.288,7.001,65.022
3.809,8.108,30.883
9.315,5.975,55.661
1.207,1.578,1.904
1.980,3.178,6.293
1.178,5.575,6.565
2.454,8.342,20.474
7.394,8.173,60.435
4.684,7.314,34.256
5.824,8.664,50.459
2.220,2.190,4.863
1.198,3.042,3.646
5.472,0.176,0.964
10.391,6.074,63.116
0.348,0.783,0.273
1.378,2.050,2.825
3.192,9.101,29.049
9.404,0.946,8.898
3.649,7.348,26.815
1.457,8.351,12.166
2.239,4.253,9.524
13.600,8.638,117.470
3.449,9.599,33.104
2.166,2.867,6.210
6.489,1.102,7.152
5.435,5.722,31.100
0.487,5.132,2.498
3.651,0.314,1.148
6.488,5.281,34.261
3.125,5.299,16.562
4.927,0.950,4.682
1.366,0.981,1.340
10.309,3.820,39.375
3.433,2.314,7.943
1.687,5.544,9.352
1.184,3.896,4.614
1.392,9.295,12.936
7.467,5.588,41.723
6.820,9.612,65.556
8.013,3.057,24.500
2.035,9.842,20.023
9.750,4.928,48.043
7.723,1.139,8.793
1.008,4.289,4.322
0.449,8.944,4.019
15.878,2.974,47.224
7.895,2.399,18.937
0.934,6.639,6.199
1.949,9.887,19.268
6.353,9.979,63.396
6.443,7.782,50.144
9.025,2.147,19.373
3.948,0.409,1.615
8.910,9.698,86.406
15.966,9.376,149.706
7.352,9.466,69.600
7.989,3.238,25.866
10.153,7.738,78.561
5.237,3.387,17.738
8.528,2.048,17.463
1.254,1.153,1.447
7.809,5.899,46.065
2.132,6.718,14.326
14.481,1.977,28.627
7.620,0.529,4.034
3.795,6.827,25.909
17.016,9.441,160.644
5.721,5.512,31.536
8.548,0.073,0.620
2.886,8.935,25.786
1.558,2.303,3.589
2.462,4.875,12.000
7.127,8.468,60.353
18.533,2.639,48.908
7.120,2.457,17.494
4.889,8.111,39.649
2.085,5.747,11.980
4.956,9.198,45.583
11.755,6.771,79.587
3.524,6.196,21.834
7.901,4.732,37.389
1.655,7.251,12.001
4.391,3.207,14.082
11.898,8.421,100.192
13.326,8.599,114.585
10.281,4.772,49.063
5.127,6.134,31.449
2.490,4.804,11.963
5.134,0.912,4.683
4.215,7.796,32.862
14.193,2.807,39.842
2.988,1.150,3.436
3.036,6.486,19.695
23.397,4.720,110.433
1.724,4.755,8.199
20.195,2.631,53.138
0.907,6.082,5.519
7.560,9.034,68.297
2.432,5.894,14.335
0.991,6.599,6.539
0.961,3.477,3.341
1.048,5.078,5.321
6.092,0.765,4.662
4.775,2.492,11.902
7.456,7.104,52.967
1.020,7.662,7.814
3.145,2.542,7.996
13.518,7.178,97.031
9.684,8.259,79.988
6.375,8.980,57.244
3.215,4.620,14.854
7.102,2.070,14.704
7.500,8.046,60.343
12.371,6.373,78.838
9.769,8.479,82.830
18.222,8.724,158.974
5.149,9.091,46.806
5.440,3.444,18.735
4.856,5.864,28.474
12.217,3.006,36.730
13.669,7.208,98.524
6.460,4.528,29.253
1.953,6.769,13.220
9.754,2.880,28.092
4.368,6.734,29.415
9.117,8.586,78.283
7.867,7.583,59.659
0.851,2.456,2.091
2.477,6.428,15.924
13.068,1.791,23.399
4.217,2.189,9.233
2.673,6.376,17.043
4.254,7.179,30.544
4.257,2.283,9.719
6.273,9.111,57.151
13.541,9.443,127.874
2.457,6.715,16.497
7.536,9.463,71.310
2.773,8.535,23.669
5.207,1.670,8.695
6.330,9.993,63.256
3.289,4.552,14.970
4.906,5.419,26.583
1.919,8.562,16.435
6.637,0.732,4.860
15.155,0.021,0.317
14.392,3.189,45.896
3.247,4.996,16.222
6.489,1.784,11.576
4.520,0.621,2.806
2.948,3.854,11.360
5.692,6.408,36.474
2.894,8.904,25.767
9.751,0.924,9.005
6.797,6.538,44.441
2.630,2.296,6.040
10.596,9.309,98.641
3.799,6.788,25.787
5.912,4.989,29.496
3.163,3.775,11.940
3.941,5.289,20.843
3.152,4.095,12.909
4.587,3.978,18.247
13.059,9.970,130.203
2.179,4.622,10.069
4.609,5.610,25.856
11.412,3.782,43.158
8.932,9.905,88.472
4.017,6.901,27.720
3.359,9.961,33.459
12.067,3.435,41.444
5.388,8.906,47.984
1.232,6.616,8.150
5.642,2.297,12.958
6.477,5.398,34.964
9.352,4.295,40.170
6.920,3.080,21.312
1.206,1.403,1.691
2.017,6.387,12.882
9.854,0.440,4.339
3.129,9.797,30.658
2.390,7.874,18.815
7.716,5.332,41.141
0.994,4.386,4.361
8.617,1.581,13.623
8.343,7.627,63.629
2.296,5.685,13.051
2.470,2.074,5.122
1.444,5.975,8.627
0.323,1.296,0.418
4.949,2.412,11.938
4.227,8.144,34.424
8.872,2.442,21.669
3.129,4.213,13.184
3.396,1.923,6.531
2.407,8.835,21.262
4.819,1.330,6.410
6.856,2.075,14.228
1.399,9.298,13.007
7.512,3.282,24.658
1.859,0.360,0.670
1.130,1.242,1.404
9.970,5.310,52.937
6.390,2.945,18.818
1.095,0.312,0.341
10.909,1.851,20.191
3.127,7.124,22.278
3.284,5.313,17.448
2.622,9.761,25.595
9.863,4.398,43.373
11.042,2.460,27.167
1.186,0.537,0.637
15.725,4.376,68.819
3.522,0.016,0.057
3.719,4.952,18.414
10.398,7.883,81.967
12.622,6.728,84.923
2.142,5.117,10.962
3.449,1.181,4.074
14.253,0.359,5.119
5.721,1.481,8.475
8.312,1.810,15.043
2.623,2.985,7.830
4.284,0.027,0.117
5.904,7.898,46.629
8.065,1.782,14.372
7.069,5.715,40.398
3.032,5.182,15.711
5.181,8.696,45.054
5.262,3.091,16.266
8.378,9.947,83.342
7.007,1.293,9.059
5.447,4.348,23.684
2.466,1.134,2.795
13.592,2.396,32.570
3.921,2.515,9.862
1.672,8.897,14.874
8.557,0.776,6.640
2.291,5.097,11.676
7.525,2.893,21.772
1.362,7.527,10.249
9.432,1.072,10.110
1.719,8.038,13.820
1.843,3.448,6.354
12.544,3.821,47.929
13.675,2.478,33.891
6.616,0.638,4.223
5.569,6.086,33.893
14.014,6.062,84.951
9.324,1.744,16.256
20.594,8.657,178.287
3.901,8.210,32.027
0.711,9.575,6.807
6.492,9.130,59.269
4.498,5.843,26.280
5.289,0.178,0.940
6.477,8.846,57.298
10.467,6.515,68.193
8.237,3.580,29.486
2.329,3.170,7.381
4.332,8.909,38.596
10.212,9.169,93.639
2.690,5.325,14.325
11.321,6.009,68.023
3.616,9.786,35.385
1.869,6.470,12.092
10.549,3.709,39.130
2.850,9.956,28.379
4.971,5.638,28.028
10.597,2.399,25.420
7.330,1.127,8.258
2.864,3.714,10.635
2.831,1.335,3.779
6.417,1.895,12.162
1.022,9.785,10.004
17.284,5.566,96.195
10.348,1.343,13.895
5.004,9.480,47.442
3.714,0.962,3.573
5.366,6.939,37.234
10.197,0.465,4.745
9.225,0.185,1.708
1.540,0.443,0.682
10.050,5.455,54.827
1.730,4.245,7.346
10.955,4.893,53.599
5.779,3.599,20.799
5.744,3.274,18.807
2.443,9.781,23.894
1.466,1.165,1.708
9.239,8.814,81.433
2.402,2.860,6.870
6.203,1.069,6.630
8.974,5.869,52.670
2.942,3.137,9.228
3.608,9.794,35.340
4.632,6.004,27.808
12.289,6.366,78.232
5.355,3.257,17.441
5.280,4.392,23.186
16.115,0.170,2.734
7.821,8.748,68.413
0.516,1.655,0.855
7.664,0.664,5.086
7.626,8.501,64.824
0.998,6.725,6.709
3.909,6.626,25.901
4.738,0.227,1.074
9.183,1.910,17.538
1.707,5.491,9.373
2.729,1.313,3.585
6.461,2.966,19.162
1.581,9.377,14.828
4.967,2.235,11.105
6.876,4.668,32.101
2.710,8.827,23.919
7.847,1.097,8.611
2.747,3.481,9.565
1.986,0.792,1.573
3.001,8.152,24.463
2.039,8.935,18.219
4.795,5.800,27.810
9.444,4.083,38.563
6.462,0.249,1.607
3.290,6.500,21.383
5.573,7.442,41.472
4.881,7.119,34.745
1.707,5.148,8.787
6.246,8.985,56.119
2.617,7.260,19.001
2.177,3.344,7.282
4.729,4.647,21.974
7.938,6.226,49.425
2.971,3.211,9.540
3.926,0.872,3.424
2.194,5.323,11.680
1.221,7.997,9.760
1.315,5.608,7.372
10.596,7.460,79.046
8.146,9.116,74.265
2.640,5.446,14.379
3.578,6.729,24.079
5.043,3.556,17.934
2.496,0.693,1.731
8.807,6.704,59.041
1.331,5.016,6.676
11.686,4.056,47.400
2.373,5.325,12.636
1.886,4.290,8.089
8.024,0.367,2.944
6.293,1.449,9.117
4.227,4.881,20.634
11.801,7.548,89.076
5.576,9.821,54.755
3.127,6.495,20.308
6.325,8.680,54.905
22.565,5.188,117.067
3.068,8.884,27.257
17.142,5.137,88.068
1.110,1.338,1.486
17.727,7.993,141.680
1.787,4.584,8.191
14.163,8.906,126.137
12.338,4.583,56.543
13.142,4.020,52.833
5.422,2.544,13.792
16.024,5.273,84.499
9.784,2.063,20.180
5.181,9.136,47.332
7.068,6.536,46.200
8.220,2.277,18.717
9.573,4.040,38.673
5.797,5.278,30.597
8.044,9.340,75.129
4.840,0.494,2.390
5.142,1.796,9.233
3.249,3.162,10.273
3.096,5.598,17.332
4.688,3.691,17.303
