0.722,0.488,0.606,0.678
0.490,0.364,0.560,0.486
0.587,0.925,0.562,0.522
0.604,0.600,0.692,0.368
0.445,0.413,0.415,0.595
0.443,0.599,0.277,0.612
0.394,0.381,0.645,0.362
0.518,0.538,0.736,0.657
0.665,0.578,0.410,0.353
0.643,0.538,0.482,0.474
0.513,0.691,0.628,0.488
0.592,0.444,0.306,0.470
0.531,0.505,0.523,0.491
0.272,0.396,0.409,0.588
0.487,0.432,0.540,0.555
0.618,0.288,0.501,0.421
0.447,0.514,0.379,0.524
0.338,0.380,0.591,0.499
0.497,0.311,0.551,0.482
0.422,0.438,0.763,0.409
0.739,0.485,0.408,0.255
0.265,0.582,0.600,0.667
0.401,0.464,0.583,0.598
0.699,0.343,0.581,0.433
0.320,0.470,0.708,0.429
0.492,0.295,0.527,0.706
0.552,0.580,0.329,0.375
0.320,0.588,0.410,0.352
0.538,0.638,0.689,0.466
0.435,0.507,0.532,0.435
0.446,0.584,0.602,0.463
0.525,0.529,0.477,0.329
0.631,0.713,0.338,0.446
0.749,0.406,0.563,0.533
0.416,0.434,0.355,0.554
0.771,0.578,0.113,0.447
0.531,0.575,0.616,0.637
0.673,0.401,0.475,0.342
0.886,0.256,0.437,0.284
0.651,0.636,0.450,0.611
0.760,0.508,0.438,0.559
0.547,0.377,0.622,0.613
0.255,0.529,0.712,0.562
0.566,0.497,0.626,0.435
0.450,0.466,0.424,0.512
0.473,0.347,0.600,0.441
0.461,0.541,0.420,0.531
0.419,0.540,0.622,0.543
0.487,0.403,0.457,0.591
0.560,0.570,0.385,0.681
0.447,0.435,0.333,0.453
0.737,0.538,0.581,0.643
0.302,0.201,0.432,0.486
0.404,0.566,0.451,0.310
0.404,0.139,0.654,0.644
0.548,0.715,0.532,0.683
0.554,0.687,0.444,0.436
0.590,0.369,0.182,0.752
0.280,0.443,0.606,0.587
0.682,0.645,0.440,0.530
0.528,0.468,0.646,0.511
0.564,0.507,0.436,0.718
0.848,0.248,0.586,0.432
0.469,0.485,0.503,0.708
0.357,0.493,0.471,0.557
0.686,0.552,0.643,0.476
0.696,0.470,0.549,0.430
0.460,0.296,0.726,0.534
0.487,0.635,0.431,0.458
0.651,0.522,0.566,0.372
0.382,0.465,0.348,0.616
0.692,0.447,0.476,0.610
0.353,0.845,0.534,0.614
0.287,0.543,0.726,0.409
0.582,0.577,0.572,0.443
0.417,0.638,0.561,0.367
0.310,0.468,0.485,0.377
0.458,0.428,0.754,0.517
0.448,0.418,0.488,0.771
0.721,0.561,0.401,0.582
0.429,0.447,0.489,0.498
0.493,0.602,0.619,0.269
0.592,0.420,0.384,0.380
0.200,0.676,0.378,0.540
0.608,0.412,0.459,0.339
0.469,0.355,0.309,0.403
0.663,0.298,0.781,0.606
0.593,0.343,0.782,0.695
0.426,0.495,0.318,0.566
0.475,0.510,0.553,0.673
0.625,0.424,0.475,0.409
0.607,0.596,0.548,0.365
0.487,0.428,0.603,0.474
0.409,0.540,0.407,0.525
0.388,0.360,0.514,0.526
0.375,0.491,0.308,0.430
0.615,0.596,0.588,0.479
0.578,0.504,0.100,0.437
0.432,0.584,0.624,0.401
0.373,0.584,0.430,0.521
0.515,0.583,0.653,0.603
0.502,0.279,0.627,0.501
0.399,0.663,0.452,0.472
0.544,0.291,0.493,0.390
0.561,0.819,0.543,0.631
0.613,0.320,0.364,0.364
0.216,0.753,0.301,0.409
0.482,0.681,0.622,0.530
0.489,0.645,0.405,0.656
0.415,0.660,0.669,0.504
0.426,0.488,0.208,0.386
0.303,0.482,0.434,0.469
0.695,0.263,0.263,0.582
0.646,0.560,0.347,0.682
0.373,0.400,0.463,0.582
0.605,0.734,0.852,0.701
0.480,0.521,0.857,0.362
0.306,0.501,0.392,0.512
0.462,0.361,0.485,0.544
0.352,0.663,0.592,0.498
0.350,0.553,0.390,0.364
0.225,0.450,0.657,0.346
0.412,0.439,0.545,0.509
0.400,0.328,0.434,0.475
0.463,0.670,0.509,0.391
0.468,0.430,0.530,0.635
